Dataset,Model,ModelDirectory,InstanceKey,InstanceOriginal,FeasibleReported,FeasibleStrict60,BestCost,BestTimeSeconds,FirstFeasibleTimeSeconds,QualityReported,QualityStrict60,SourceFile,SourceFormat,DevelopmentExcluded,ParameterDevelopmentTrack,PrimaryHeldOut,InstanceBestCostReported,WinReported,UniqueWinReported,SharedWinReported,InstanceBestCostStrict60,WinStrict60,UniqueWinStrict60,SharedWinStrict60
24-pms-60s,SPB-MaxSAT-c-Band,Band,decision_tree_mushroom_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,decision-tree-mushroom-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree_old.wcnf,True,True,261.0,59.092952,6.816237,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,106.0,False,False,False,106.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,decision_tree_soybean_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,decision-tree-soybean-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree_old.wcnf,True,True,10.0,46.903302,1.063895,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,5.0,False,False,False,5.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,decision_tree_soybean_un_formula_0_8_2021_atleast_15_max_3_reduced_incomplete_tree_old,decision-tree-soybean-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree_old.wcnf,True,True,22.0,20.62188,0.040109,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,22.0,True,False,True,22.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,decision_tree_soybean_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_tree_old,decision-tree-soybean-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree_old.wcnf,True,True,11.0,54.391994,0.094812,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,11.0,True,False,True,11.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,decision_tree_soybean_un_formula_0_8_2021_atleast_63_max_5_reduced_incomplete_tree_old,decision-tree-soybean-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree_old.wcnf,True,True,6.0,59.440832,0.284878,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,6.0,True,True,False,6.0,True,True,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,decision_tree_splice_1_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,decision-tree-splice-1-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree_old.wcnf,True,True,1360.0,12.259172,12.259172,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,1195.0,False,False,False,1195.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,decision_tree_splice_1_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_tree_old,decision-tree-splice-1-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree_old.wcnf,True,True,1343.0,12.685901,1.397848,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,1195.0,False,False,False,1195.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,decision_tree_vote_un_formula_0_8_2021_atleast_15_max_3_reduced_incomplete_tree_old,decision-tree-vote-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree_old.wcnf,True,True,7.0,10.14651,0.038545,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,6.0,False,False,False,6.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,decision_tree_vote_un_formula_0_8_2021_atleast_63_max_5_reduced_incomplete_tree_old,decision-tree-vote-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree_old.wcnf,True,True,2.0,14.744313,0.252244,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,1.0,False,False,False,1.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,des_cnf_16_p_6_old,des-cnf.16.p.6_old.wcnf,True,True,16.0,14.929404,2.300799,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,16.0,True,False,True,16.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,des_cnf_17_p_10_old,des-cnf.17.p.10_old.wcnf,True,True,20.0,17.462492,1.550754,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,20.0,True,False,True,20.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,des_cnf_19_p_10_old,des-cnf.19.p.10_old.wcnf,True,True,30.0,4.34758,4.34758,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,30.0,True,False,True,30.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,fault_diagnosis_s38584_nan_explicit_15_0_old,fault-diagnosis-s38584_nan_explicit_15_0_old.wcnf,True,True,210.0,14.245958,0.307201,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,210.0,True,False,True,210.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,fault_diagnosis_s38584_nan_explicit_16_0_old,fault-diagnosis-s38584_nan_explicit_16_0_old.wcnf,True,True,190.0,14.292441,0.277593,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,188.0,False,False,False,188.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,fault_diagnosis_s38584_nan_explicit_18_0_old,fault-diagnosis-s38584_nan_explicit_18_0_old.wcnf,True,True,187.0,11.408953,0.274899,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,187.0,True,False,True,187.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,fault_diagnosis_s38584_nan_explicit_27_0_old,fault-diagnosis-s38584_nan_explicit_27_0_old.wcnf,True,True,203.0,40.782935,0.224433,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,203.0,True,True,False,203.0,True,True,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,fault_diagnosis_s38584_nan_explicit_33_0_old,fault-diagnosis-s38584_nan_explicit_33_0_old.wcnf,True,True,190.0,36.50154,0.233238,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,190.0,True,True,False,190.0,True,True,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,frb_frb40_19_2_partial_old,frb-frb40-19-2.partial_old.wcnf,True,True,721.0,0.112743,0.012408,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,720.0,False,False,False,720.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,frb_frb40_19_4_partial_old,frb-frb40-19-4.partial_old.wcnf,True,True,721.0,0.306956,0.012396,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,720.0,False,False,False,720.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,gen_hyper_tw_genhypertw_2bitcomp_5_old,gen-hyper-tw-GenHyperTW_2bitcomp_5_old.wcnf,True,True,16.0,36.389373,27.106602,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,16.0,True,False,True,16.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,gen_hyper_tw_genhypertw_aim_50_1_6_yes1_3_old,gen-hyper-tw-GenHyperTW_aim-50-1_6-yes1-3_old.wcnf,True,True,12.0,3.722177,0.942751,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,11.0,False,False,False,11.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,gen_hyper_tw_genhypertw_atv_partial_system_old,gen-hyper-tw-GenHyperTW_atv_partial_system_old.wcnf,True,True,6.0,18.110315,4.355053,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,4.0,False,False,False,4.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,gen_hyper_tw_genhypertw_b01_old,gen-hyper-tw-GenHyperTW_b01_old.wcnf,True,True,5.0,7.605432,0.163699,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,5.0,True,False,True,5.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,gen_hyper_tw_genhypertw_b06_old,gen-hyper-tw-GenHyperTW_b06_old.wcnf,True,True,4.0,12.969766,0.222627,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,4.0,True,False,True,4.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,gen_hyper_tw_genhypertw_dubois29_old,gen-hyper-tw-GenHyperTW_dubois29_old.wcnf,True,True,6.0,7.940806,5.739162,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,5.0,False,False,False,5.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,gen_hyper_tw_genhypertw_flat30_1_old,gen-hyper-tw-GenHyperTW_flat30-1_old.wcnf,True,True,23.0,27.568956,18.550058,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,20.0,False,False,False,20.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,gen_hyper_tw_genhypertw_flat30_99_old,gen-hyper-tw-GenHyperTW_flat30-99_old.wcnf,True,True,24.0,29.086263,21.099372,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,22.0,False,False,False,22.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,gen_hyper_tw_genhypertw_grid3d_5_old,gen-hyper-tw-GenHyperTW_grid3d_5_old.wcnf,True,True,12.0,5.369132,2.022769,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,11.0,False,False,False,11.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,gen_hyper_tw_genhypertw_grid4d_3_old,gen-hyper-tw-GenHyperTW_grid4d_3_old.wcnf,True,True,7.0,0.685381,0.236723,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,7.0,True,False,True,7.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,gen_hyper_tw_genhypertw_hole8_old,gen-hyper-tw-GenHyperTW_hole8_old.wcnf,True,True,9.0,13.691488,6.61971,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,9.0,True,False,True,9.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,gen_hyper_tw_genhypertw_par8_2_c_old,gen-hyper-tw-GenHyperTW_par8-2-c_old.wcnf,True,True,8.0,9.216338,3.091398,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,7.0,False,False,False,7.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,gen_hyper_tw_genhypertw_uf20_099_old,gen-hyper-tw-GenHyperTW_uf20-099_old.wcnf,True,True,6.0,0.223826,0.075881,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,6.0,True,False,True,6.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,haplotypeassembly_splitedreads_0_matrix_old,HaplotypeAssembly-splitedReads_0.matrix_old.wcnf,True,True,1510.0,6.624421,0.022723,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,1510.0,True,True,False,1510.0,True,True,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,hs_timetabling_greecewesterngreeceuniversityinstance4_xml_old,hs-timetabling-GreeceWesternGreeceUniversityInstance4.xml_old.wcnf,True,True,127.0,1.444679,0.226066,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,110.0,False,False,False,110.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,inconsistency_measurement_im_contension_a_2_grd_1697_5_7_tgf_pl_old,inconsistency-measurement-im-contension-A-2-grd_1697_5_7.tgf.pl_old.wcnf,True,True,281.0,53.122769,0.074781,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,277.0,False,False,False,277.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,inconsistency_measurement_im_contension_a_2_grd_1948_5_1_tgf_pl_old,inconsistency-measurement-im-contension-A-2-grd_1948_5_1.tgf.pl_old.wcnf,True,True,334.0,33.40341,0.094272,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,328.0,False,False,False,328.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,inconsistency_measurement_im_contension_a_2_grd_3018_3_7_tgf_pl_old,inconsistency-measurement-im-contension-A-2-grd_3018_3_7.tgf.pl_old.wcnf,True,True,551.0,26.71461,0.13956,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,543.0,False,False,False,543.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,inconsistency_measurement_im_contension_a_2_grd_5178_1_1_tgf_pl_old,inconsistency-measurement-im-contension-A-2-grd_5178_1_1.tgf.pl_old.wcnf,True,True,870.0,53.361303,0.147843,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,854.0,False,False,False,854.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,inconsistency_measurement_im_contension_c_1_grd_3018_3_7_tgf_pl_old,inconsistency-measurement-im-contension-C-1-grd_3018_3_7.tgf.pl_old.wcnf,True,True,518.0,57.206388,0.138331,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,513.0,False,False,False,513.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,inconsistency_measurement_im_forgetting_a_2_ws_300_16_90_30_tgf_pl_old,inconsistency-measurement-im-forgetting-A-2-WS_300_16_90_30.tgf.pl_old.wcnf,True,True,36.0,11.376798,0.009386,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,36.0,True,False,True,36.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,inconsistency_measurement_im_forgetting_b_3_stb_339_393_tgf_pl_old,inconsistency-measurement-im-forgetting-B-3-stb_339_393.tgf.pl_old.wcnf,True,True,57.0,18.858095,0.011975,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,56.0,False,False,False,56.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,inconsistency_measurement_im_forgetting_b_3_stb_696_412_tgf_pl_old,inconsistency-measurement-im-forgetting-B-3-stb_696_412.tgf.pl_old.wcnf,True,True,84.0,53.135313,0.012082,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,82.0,False,False,False,82.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,inconsistency_measurement_im_forgetting_t_2_stb_265_466_tgf_pl_old,inconsistency-measurement-im-forgetting-T-2-stb_265_466.tgf.pl_old.wcnf,True,True,36.0,11.980267,0.010302,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,36.0,True,False,True,36.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,inconsistency_measurement_im_hit_a_2_ws_300_16_90_30_tgf_pl_old,inconsistency-measurement-im-hit-A-2-WS_300_16_90_30.tgf.pl_old.wcnf,True,True,34.0,0.657251,0.006496,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,34.0,True,False,True,34.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,inconsistency_measurement_im_hit_c_2_stb_304_352_tgf_pl_old,inconsistency-measurement-im-hit-C-2-stb_304_352.tgf.pl_old.wcnf,True,True,42.0,0.204332,0.006752,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,42.0,True,False,True,42.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,inconsistency_measurement_im_sum_a_2_stb_547_485_tgf_pl_old,inconsistency-measurement-im-sum-A-2-stb_547_485.tgf.pl_old.wcnf,True,True,74.0,27.705327,0.01157,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,66.0,False,False,False,66.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,inconsistency_measurement_im_sum_b_3_stb_390_450_tgf_pl_old,inconsistency-measurement-im-sum-B-3-stb_390_450.tgf.pl_old.wcnf,True,True,49.0,56.342529,0.010083,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,48.0,False,False,False,48.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,inconsistency_measurement_im_sum_b_3_stb_428_430_tgf_pl_old,inconsistency-measurement-im-sum-B-3-stb_428_430.tgf.pl_old.wcnf,True,True,56.0,22.216785,0.011658,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,54.0,False,False,False,54.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,inconsistency_measurement_im_sum_t_1_grd_2130_2_7_tgf_pl_old,inconsistency-measurement-im-sum-T-1-grd_2130_2_7.tgf.pl_old.wcnf,True,True,453.0,5.340599,0.080299,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,439.0,False,False,False,439.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,judgment_aggregation_ja_maxham_preflib_00049_00000003_old,judgment-aggregation-ja-maxham-preflib-00049-00000003_old.wcnf,True,True,41.0,4.349378,0.023213,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,41.0,True,False,True,41.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,judgment_aggregation_ja_maxham_preflib_00049_00000092_old,judgment-aggregation-ja-maxham-preflib-00049-00000092_old.wcnf,True,True,46.0,57.542229,0.026741,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,46.0,True,True,False,46.0,True,True,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,judgment_aggregation_ja_maxham_preflib_00049_00000106_old,judgment-aggregation-ja-maxham-preflib-00049-00000106_old.wcnf,True,True,44.0,4.747848,0.035521,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,43.0,False,False,False,43.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,judgment_aggregation_ja_maxham_preflib_00049_00000272_old,judgment-aggregation-ja-maxham-preflib-00049-00000272_old.wcnf,True,True,57.0,17.464202,0.050142,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,56.0,False,False,False,56.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,judgment_aggregation_ja_maxham_preflib_00049_00000291_old,judgment-aggregation-ja-maxham-preflib-00049-00000291_old.wcnf,True,True,55.0,4.891819,0.04512,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,55.0,True,False,True,55.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,judgment_aggregation_ja_maxham_preflib_00049_00000304_old,judgment-aggregation-ja-maxham-preflib-00049-00000304_old.wcnf,True,True,56.0,39.550468,0.051775,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,56.0,True,False,True,56.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,judgment_aggregation_ja_maxham_preflib_00049_00000338_old,judgment-aggregation-ja-maxham-preflib-00049-00000338_old.wcnf,True,True,53.0,50.370815,0.030948,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,53.0,True,False,True,53.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,judgment_aggregation_ja_maxham_preflib_00049_00000511_old,judgment-aggregation-ja-maxham-preflib-00049-00000511_old.wcnf,True,True,46.0,46.999679,0.042615,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,46.0,True,False,True,46.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,judgment_aggregation_ja_maxham_preflib_00049_00000512_old,judgment-aggregation-ja-maxham-preflib-00049-00000512_old.wcnf,True,True,56.0,4.734415,0.046122,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,55.0,False,False,False,55.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,judgment_aggregation_ja_maxham_preflib_00049_00000516_old,judgment-aggregation-ja-maxham-preflib-00049-00000516_old.wcnf,True,True,54.0,28.95985,0.034926,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,54.0,True,False,True,54.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,judgment_aggregation_ja_maxham_preflib_00049_00000562_old,judgment-aggregation-ja-maxham-preflib-00049-00000562_old.wcnf,True,True,42.0,9.961097,0.027143,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,42.0,True,False,True,42.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,judgment_aggregation_ja_slater_preflib_00043_00000180_old,judgment-aggregation-ja-slater-preflib-00043-00000180_old.wcnf,True,True,306.0,0.54367,0.251693,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,306.0,True,False,True,306.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,judgment_aggregation_ja_slater_preflib_00043_00000196_old,judgment-aggregation-ja-slater-preflib-00043-00000196_old.wcnf,True,True,321.0,0.783973,0.288333,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,321.0,True,False,True,321.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,judgment_aggregation_ja_slater_preflib_00049_00000107_old,judgment-aggregation-ja-slater-preflib-00049-00000107_old.wcnf,True,True,300.0,0.116928,0.043591,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,300.0,True,False,True,300.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,judgment_aggregation_ja_slater_preflib_00049_00000451_old,judgment-aggregation-ja-slater-preflib-00049-00000451_old.wcnf,True,True,505.0,0.46389,0.21084,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,505.0,True,False,True,505.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,logic_synthesis_normalized_test4_pi_opb_msat_old,logic-synthesis-normalized-test4.pi.opb.msat_old.wcnf,True,True,95.0,3.481783,0.012084,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,95.0,True,False,True,95.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,maxsatqueriesininterpretableclassifiers_compas_train_5_dnf_5_1_old,MaxSATQueriesinInterpretableClassifiers-compas_train_5_DNF_5_1_old.wcnf,True,True,2110.0,12.266584,0.035881,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,2110.0,True,True,False,2110.0,True,True,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,maxsatqueriesininterpretableclassifiers_credit_train_3_dnf_3_1_old,MaxSATQueriesinInterpretableClassifiers-credit_train_3_DNF_3_1_old.wcnf,True,True,4815.0,15.002275,0.11626,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,4815.0,True,True,False,4815.0,True,True,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,maxsatqueriesininterpretableclassifiers_toms_test_5_dnf_5_1_old,MaxSATQueriesinInterpretableClassifiers-toms_test_5_DNF_5_1_old.wcnf,True,True,60.0,10.142592,0.128033,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,60.0,True,True,False,60.0,True,True,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,maxsatqueriesininterpretableclassifiers_toms_train_8_dnf_2_1_old,MaxSATQueriesinInterpretableClassifiers-toms_train_8_DNF_2_1_old.wcnf,True,True,574.0,11.716202,0.376137,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,574.0,True,True,False,574.0,True,True,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,maxsatqueriesininterpretableclassifiers_twitter_train_3_cnf_2_1_old,MaxSATQueriesinInterpretableClassifiers-twitter_train_3_CNF_2_1_old.wcnf,True,True,1684.0,21.656923,0.88724,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,1684.0,True,True,False,1684.0,True,True,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,min_fill_minfill_r0_mulsol_i_1_old,min-fill-MinFill_R0_mulsol.i.1_old.wcnf,True,True,142.0,38.345142,0.750642,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,142.0,True,False,True,142.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,min_fill_minfill_r0_mulsol_i_3_old,min-fill-MinFill_R0_mulsol.i.3_old.wcnf,True,True,241.0,47.139934,4.463308,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,241.0,True,True,False,241.0,True,True,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,min_fill_minfill_r0_myciel5_old,min-fill-MinFill_R0_myciel5_old.wcnf,True,True,196.0,44.087627,0.051211,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,196.0,True,False,True,196.0,True,False,True
24-pms-60s,SPB-MaxSAT-c-Band,Band,min_fill_minfill_r0_myciel6_old,min-fill-MinFill_R0_myciel6_old.wcnf,True,True,789.0,19.445841,0.375792,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,761.0,False,False,False,761.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,min_fill_minfill_r0_myciel7_old,min-fill-MinFill_R0_myciel7_old.wcnf,True,True,3659.0,22.663086,5.607298,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,3363.0,False,False,False,3363.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,min_fill_minfill_r0_queen11_11_old,min-fill-MinFill_R0_queen11_11_old.wcnf,True,True,4208.0,42.091543,1.530172,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,4208.0,True,True,False,4208.0,True,True,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,min_fill_minfill_r0_queen7_7_old,min-fill-MinFill_R0_queen7_7_old.wcnf,True,True,506.0,12.728106,0.049839,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,495.0,False,False,False,495.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,min_fill_minfill_r0_queen9_9_old,min-fill-MinFill_R0_queen9_9_old.wcnf,True,True,1690.0,6.590359,0.166181,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,1661.0,False,False,False,1661.0,False,False,False
24-pms-60s,SPB-MaxSAT-c-Band,Band,min_fill_minfill_r1_games120_old,min-fill-MinFill_R1_games120_old.wcnf,True,True,1627.0,29.579758,0.416178,True,True,all_60s\Band\Band_24_pms_60s.xlsx,uniform-wrapper,False,False,True,1627.0,True,True,False,1627.0,True,True,False
