Dataset,Model,ModelDirectory,InstanceKey,InstanceOriginal,FeasibleReported,FeasibleStrict300,BestCost,BestTimeSeconds,FirstFeasibleTimeSeconds,QualityReported,QualityStrict300,SourceFile,SourceFormat,DevelopmentExcluded,ParameterDevelopmentTrack,PrimaryHeldOut,InstanceBestCostReported,WinReported,UniqueWinReported,SharedWinReported,InstanceBestCostStrict300,WinStrict300,UniqueWinStrict300,SharedWinStrict300
23-pms-300s,BandMaxSAT,BandMaxSAT,decision_tree_australian_credit_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,decision_tree_australian_credit_un_formula_0.8_2021_atleast_127_max_6_reduced_incomplete_tree_old,False,False,,,,False,False,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,54.0,False,False,False,54.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,decision_tree_breast_cancer_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,decision_tree_breast_cancer_un_formula_0.8_2021_atleast_127_max_6_reduced_incomplete_tree_old,False,False,,,,False,False,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,6.0,False,False,False,6.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,decision_tree_breast_cancer_un_formula_0_8_2021_atleast_15_max_3_reduced_incomplete_tree_old,decision_tree_breast_cancer_un_formula_0.8_2021_atleast_15_max_3_reduced_incomplete_tree_old,True,True,184.0,0.28,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,19.0,False,False,False,19.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,decision_tree_car_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_tree_old,decision_tree_car_un_formula_0.8_2021_atleast_31_max_4_reduced_incomplete_tree_old,True,True,523.0,0.44,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,112.0,False,False,False,112.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,decision_tree_car_un_formula_0_8_2021_atleast_63_max_5_reduced_incomplete_tree_old,decision_tree_car_un_formula_0.8_2021_atleast_63_max_5_reduced_incomplete_tree_old,True,True,501.0,1.04,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,77.0,False,False,False,77.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,decision_tree_heart_cleveland_un_formula_0_8_2021_atleast_15_max_3_reduced_incomplete_tree_old,decision_tree_heart_cleveland_un_formula_0.8_2021_atleast_15_max_3_reduced_incomplete_tree_old,True,True,52.0,0.16,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,31.0,False,False,False,31.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,decision_tree_heart_cleveland_un_formula_0_8_2021_atleast_63_max_5_reduced_incomplete_tree_old,decision_tree_heart_cleveland_un_formula_0.8_2021_atleast_63_max_5_reduced_incomplete_tree_old,True,True,76.0,1.78,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,28.0,False,False,False,28.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,decision_tree_hypothyroid_un_formula_0_8_2021_atleast_63_max_5_reduced_incomplete_tree_old,decision_tree_hypothyroid_un_formula_0.8_2021_atleast_63_max_5_reduced_incomplete_tree_old,False,False,,,,False,False,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,41.0,False,False,False,41.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,decision_tree_kr_vs_kp_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_tree_old,decision_tree_kr_vs_kp_un_formula_0.8_2021_atleast_31_max_4_reduced_incomplete_tree_old,True,True,1227.0,6.75,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,423.0,False,False,False,423.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,decision_tree_kr_vs_kp_un_formula_0_8_2021_atleast_63_max_5_reduced_incomplete_tree_old,decision_tree_kr_vs_kp_un_formula_0.8_2021_atleast_63_max_5_reduced_incomplete_tree_old,True,True,1245.0,7.67,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,146.0,False,False,False,146.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,decision_tree_lymph_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_tree_old,decision_tree_lymph_un_formula_0.8_2021_atleast_31_max_4_reduced_incomplete_tree_old,True,True,27.0,18.21,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,7.0,False,False,False,7.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,decision_tree_mushroom_un_formula_0_8_2021_atleast_15_max_3_reduced_incomplete_tree_old,decision_tree_mushroom_un_formula_0.8_2021_atleast_15_max_3_reduced_incomplete_tree_old,True,True,1521.0,24.46,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,7.0,False,False,False,7.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,decision_tree_tic_tac_toe_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,decision_tree_tic_tac_toe_un_formula_0.8_2021_atleast_127_max_6_reduced_incomplete_tree_old,True,True,230.0,3.37,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,75.0,False,False,False,75.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,extension_enforcement_extension_enforcement_non_strict_stb_200_0_05_1_10_1_old,extension_enforcement_extension_enforcement_non_strict_stb_200_0.05_1_10_1_old,True,True,10.0,4.74,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,10.0,True,True,False,10.0,True,True,False
23-pms-300s,BandMaxSAT,BandMaxSAT,fault_diagnosis_s38584_nan_explicit_10_0_old,fault_diagnosis_s38584_nan_explicit_10_0_old,True,True,277.0,0.0,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,211.0,False,False,False,211.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,fault_diagnosis_s38584_nan_explicit_9_0_old,fault_diagnosis_s38584_nan_explicit_9_0_old,True,True,288.0,0.0,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,209.0,False,False,False,209.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,gen_hyper_tw_genhypertw_2bitcomp_5_old,gen_hyper_tw_genhypertw_2bitcomp_5_old,True,True,14.0,3.27,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,14.0,True,False,True,14.0,True,False,True
23-pms-300s,BandMaxSAT,BandMaxSAT,gen_hyper_tw_genhypertw_aim_50_1_6_no_3_old,gen_hyper_tw_genhypertw_aim_50_1_6_no_3_old,True,True,11.0,14.27,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,10.0,False,False,False,10.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,gen_hyper_tw_genhypertw_aim_50_1_6_yes1_3_old,gen_hyper_tw_genhypertw_aim_50_1_6_yes1_3_old,True,True,11.0,3.1,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,11.0,True,False,True,11.0,True,False,True
23-pms-300s,BandMaxSAT,BandMaxSAT,gen_hyper_tw_genhypertw_b01_old,gen_hyper_tw_genhypertw_b01_old,True,True,7.0,3.15,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,5.0,False,False,False,5.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,gen_hyper_tw_genhypertw_dubois28_old,gen_hyper_tw_genhypertw_dubois28_old,True,True,5.0,1.21,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,4.0,False,False,False,4.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,gen_hyper_tw_genhypertw_dubois29_old,gen_hyper_tw_genhypertw_dubois29_old,True,True,5.0,41.14,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,5.0,True,False,True,5.0,True,False,True
23-pms-300s,BandMaxSAT,BandMaxSAT,gen_hyper_tw_genhypertw_flat30_99_old,gen_hyper_tw_genhypertw_flat30_99_old,True,True,69.0,0.0,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,22.0,False,False,False,22.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,gen_hyper_tw_genhypertw_grid4d_3_old,gen_hyper_tw_genhypertw_grid4d_3_old,True,True,7.0,1.53,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,7.0,True,False,True,7.0,True,False,True
23-pms-300s,BandMaxSAT,BandMaxSAT,gen_hyper_tw_genhypertw_par8_1_c_old,gen_hyper_tw_genhypertw_par8_1_c_old,True,True,13.0,48.95,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,11.0,False,False,False,11.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,gen_hyper_tw_genhypertw_pret60_25_old,gen_hyper_tw_genhypertw_pret60_25_old,True,True,7.0,34.24,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,5.0,False,False,False,5.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,gen_hyper_tw_genhypertw_s208_old,gen_hyper_tw_genhypertw_s208_old,True,True,16.0,17.8,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,7.0,False,False,False,7.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,gen_hyper_tw_genhypertw_uf20_01_old,gen_hyper_tw_genhypertw_uf20_01_old,True,True,6.0,0.62,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,6.0,True,False,True,6.0,True,False,True
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_contension_a_2_grd_3908_2_1_tgf_pl_old,inconsistency_measurement_im_contension_a_2_grd_3908_2_1.tgf.pl_old,True,True,643.0,93.03,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,643.0,True,True,False,643.0,True,True,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_contension_b_3_stb_696_368_tgf_pl_old,inconsistency_measurement_im_contension_b_3_stb_696_368.tgf.pl_old,True,True,66.0,201.55,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,65.0,False,False,False,65.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_contension_c_1_grd_3018_3_7_tgf_pl_old,inconsistency_measurement_im_contension_c_1_grd_3018_3_7.tgf.pl_old,True,True,508.0,131.51,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,508.0,True,True,False,508.0,True,True,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_forgetting_a_2_grd_3908_2_1_tgf_pl_old,inconsistency_measurement_im_forgetting_a_2_grd_3908_2_1.tgf.pl_old,True,True,776.0,12.19,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,752.0,False,False,False,752.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_forgetting_a_2_ws_300_16_70_30_tgf_pl_old,inconsistency_measurement_im_forgetting_a_2_ws_300_16_70_30.tgf.pl_old,True,True,49.0,180.93,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,37.0,False,False,False,37.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_forgetting_a_2_ws_300_16_90_30_tgf_pl_old,inconsistency_measurement_im_forgetting_a_2_ws_300_16_90_30.tgf.pl_old,True,True,49.0,37.24,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,36.0,False,False,False,36.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_forgetting_b_2_stb_625_161_tgf_pl_old,inconsistency_measurement_im_forgetting_b_2_stb_625_161.tgf.pl_old,True,True,95.0,8.41,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,79.0,False,False,False,79.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_forgetting_b_3_stb_428_430_tgf_pl_old,inconsistency_measurement_im_forgetting_b_3_stb_428_430.tgf.pl_old,True,True,70.0,118.02,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,51.0,False,False,False,51.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_forgetting_b_3_stb_457_193_tgf_pl_old,inconsistency_measurement_im_forgetting_b_3_stb_457_193.tgf.pl_old,True,True,76.0,144.12,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,56.0,False,False,False,56.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_forgetting_b_3_ws_300_16_90_30_tgf_pl_old,inconsistency_measurement_im_forgetting_b_3_ws_300_16_90_30.tgf.pl_old,True,True,52.0,86.84,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,42.0,False,False,False,42.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_forgetting_c_1_grd_5178_1_1_tgf_pl_old,inconsistency_measurement_im_forgetting_c_1_grd_5178_1_1.tgf.pl_old,True,True,1111.0,249.27,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,1075.0,False,False,False,1075.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_forgetting_t_2_grd_4383_1_10_tgf_pl_old,inconsistency_measurement_im_forgetting_t_2_grd_4383_1_10.tgf.pl_old,True,True,808.0,171.19,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,808.0,True,True,False,808.0,True,True,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_forgetting_t_2_stb_339_81_tgf_pl_old,inconsistency_measurement_im_forgetting_t_2_stb_339_81.tgf.pl_old,True,True,61.0,112.96,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,48.0,False,False,False,48.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_hit_a_1_grd_1790_4_8_tgf_pl_old,inconsistency_measurement_im_hit_a_1_grd_1790_4_8.tgf.pl_old,True,True,315.0,149.31,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,309.0,False,False,False,309.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_hit_a_1_grd_2065_1_8_tgf_pl_old,inconsistency_measurement_im_hit_a_1_grd_2065_1_8.tgf.pl_old,True,True,306.0,220.07,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,301.0,False,False,False,301.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_hit_a_2_grd_1948_5_1_tgf_pl_old,inconsistency_measurement_im_hit_a_2_grd_1948_5_1.tgf.pl_old,True,True,352.0,88.95,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,344.0,False,False,False,344.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_hit_b_1_grd_3018_3_7_tgf_pl_old,inconsistency_measurement_im_hit_b_1_grd_3018_3_7.tgf.pl_old,True,True,578.0,148.03,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,566.0,False,False,False,566.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_hit_b_3_stb_390_450_tgf_pl_old,inconsistency_measurement_im_hit_b_3_stb_390_450.tgf.pl_old,True,True,46.0,0.37,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,45.0,False,False,False,45.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_hit_c_1_grd_3018_3_7_tgf_pl_old,inconsistency_measurement_im_hit_c_1_grd_3018_3_7.tgf.pl_old,True,True,539.0,129.73,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,532.0,False,False,False,532.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_sum_a_2_grd_1948_5_1_tgf_pl_old,inconsistency_measurement_im_sum_a_2_grd_1948_5_1.tgf.pl_old,True,True,384.0,70.71,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,366.0,False,False,False,366.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_sum_b_2_stb_330_291_tgf_pl_old,inconsistency_measurement_im_sum_b_2_stb_330_291.tgf.pl_old,True,True,50.0,105.39,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,37.0,False,False,False,37.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_sum_b_3_stb_327_100_tgf_pl_old,inconsistency_measurement_im_sum_b_3_stb_327_100.tgf.pl_old,True,True,54.0,39.56,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,39.0,False,False,False,39.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_sum_b_3_stb_339_393_tgf_pl_old,inconsistency_measurement_im_sum_b_3_stb_339_393.tgf.pl_old,True,True,69.0,33.75,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,58.0,False,False,False,58.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_sum_b_3_stb_696_368_tgf_pl_old,inconsistency_measurement_im_sum_b_3_stb_696_368.tgf.pl_old,True,True,93.0,123.68,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,83.0,False,False,False,83.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,inconsistency_measurement_im_sum_c_1_grd_1222_5_4_tgf_pl_old,inconsistency_measurement_im_sum_c_1_grd_1222_5_4.tgf.pl_old,True,True,229.0,28.11,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,222.0,False,False,False,222.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_maxham_preflib_00049_00000071_old,judgment_aggregation_ja_maxham_preflib_00049_00000071_old,True,True,48.0,34.08,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,45.0,False,False,False,45.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_maxham_preflib_00049_00000157_old,judgment_aggregation_ja_maxham_preflib_00049_00000157_old,True,True,53.0,57.23,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,51.0,False,False,False,51.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_maxham_preflib_00049_00000253_old,judgment_aggregation_ja_maxham_preflib_00049_00000253_old,True,True,48.0,135.5,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,46.0,False,False,False,46.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_maxham_preflib_00049_00000260_old,judgment_aggregation_ja_maxham_preflib_00049_00000260_old,True,True,51.0,98.47,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,50.0,False,False,False,50.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_maxham_preflib_00049_00000293_old,judgment_aggregation_ja_maxham_preflib_00049_00000293_old,True,True,44.0,32.33,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,43.0,False,False,False,43.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_maxham_preflib_00049_00000295_old,judgment_aggregation_ja_maxham_preflib_00049_00000295_old,True,True,55.0,76.66,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,53.0,False,False,False,53.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_maxham_preflib_00049_00000316_old,judgment_aggregation_ja_maxham_preflib_00049_00000316_old,True,True,52.0,97.89,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,51.0,False,False,False,51.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_maxham_preflib_00049_00000333_old,judgment_aggregation_ja_maxham_preflib_00049_00000333_old,True,True,53.0,0.69,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,51.0,False,False,False,51.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_maxham_preflib_00049_00000338_old,judgment_aggregation_ja_maxham_preflib_00049_00000338_old,True,True,54.0,120.41,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,53.0,False,False,False,53.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_maxham_preflib_00049_00000385_old,judgment_aggregation_ja_maxham_preflib_00049_00000385_old,True,True,37.0,0.2,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,37.0,True,False,True,37.0,True,False,True
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_maxham_preflib_00049_00000390_old,judgment_aggregation_ja_maxham_preflib_00049_00000390_old,True,True,53.0,146.8,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,52.0,False,False,False,52.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_maxham_preflib_00049_00000444_old,judgment_aggregation_ja_maxham_preflib_00049_00000444_old,True,True,54.0,60.15,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,53.0,False,False,False,53.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_maxham_preflib_00049_00000486_old,judgment_aggregation_ja_maxham_preflib_00049_00000486_old,True,True,57.0,88.55,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,54.0,False,False,False,54.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_maxham_preflib_00049_00000492_old,judgment_aggregation_ja_maxham_preflib_00049_00000492_old,True,True,47.0,126.18,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,47.0,True,False,True,47.0,True,False,True
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_maxham_preflib_00049_00000512_old,judgment_aggregation_ja_maxham_preflib_00049_00000512_old,True,True,58.0,6.74,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,55.0,False,False,False,55.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_maxham_preflib_00049_00000517_old,judgment_aggregation_ja_maxham_preflib_00049_00000517_old,True,True,59.0,33.27,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,56.0,False,False,False,56.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_maxham_preflib_00049_00000540_old,judgment_aggregation_ja_maxham_preflib_00049_00000540_old,True,True,50.0,30.3,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,49.0,False,False,False,49.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_slater_preflib_00043_00000180_old,judgment_aggregation_ja_slater_preflib_00043_00000180_old,True,True,309.0,1.76,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,306.0,False,False,False,306.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_slater_preflib_00049_00000135_old,judgment_aggregation_ja_slater_preflib_00049_00000135_old,True,True,247.0,1.63,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,246.0,False,False,False,246.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_slater_preflib_00049_00000405_old,judgment_aggregation_ja_slater_preflib_00049_00000405_old,True,True,278.0,0.29,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,278.0,True,False,True,278.0,True,False,True
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_slater_preflib_00049_00000451_old,judgment_aggregation_ja_slater_preflib_00049_00000451_old,True,True,508.0,1.84,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,505.0,False,False,False,505.0,False,False,False
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_slater_preflib_00049_00000468_old,judgment_aggregation_ja_slater_preflib_00049_00000468_old,True,True,269.0,51.84,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,269.0,True,False,True,269.0,True,False,True
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_slater_preflib_00051_00000008_old,judgment_aggregation_ja_slater_preflib_00051_00000008_old,True,True,341.0,2.3,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,341.0,True,False,True,341.0,True,False,True
23-pms-300s,BandMaxSAT,BandMaxSAT,judgment_aggregation_ja_slater_preflib_00051_00000011_old,judgment_aggregation_ja_slater_preflib_00051_00000011_old,True,True,505.0,196.12,,True,True,all_300s/BandMaxSAT/bandmaxsat_23_pms_300s.xls,legacy-summary,False,False,True,501.0,False,False,False,501.0,False,False,False
