Index,Set,Instance,Model,Kernel,ControllerEnabled,Seed,CutoffSeconds,CCEHCProbability,CCEHCSmoothProbability,SolverSHA256,VerifierSHA256,ExternalSeconds,InternalSeconds,FirstFeasibleTimeSeconds,PaperTableTimeSeconds,SolverExitCode,VerifierExitCode,EarlyExit,HasVerifiedSolution,BestCost,SelectedCandidate,Log
64,23_old_wpms_160,hs-timetabling_wt-BrazilInstance4.xml_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.012744,60.009543,,,0,1,FALSE,FALSE,,host-final-output,064.log
65,23_old_wpms_160,hs-timetabling_wt-BrazilInstance5.xml_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.011006,60.00764,,,0,1,FALSE,FALSE,,host-final-output,065.log
66,23_old_wpms_160,hs-timetabling_wt-BrazilInstance6.xml_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.012173,60.008875,,,0,1,FALSE,FALSE,,host-final-output,066.log
67,23_old_wpms_160,hs-timetabling_wt-BrazilInstance7.xml_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.022531,60.019266,,,0,1,FALSE,FALSE,,host-final-output,067.log
68,23_old_wpms_160,hs-timetabling_wt-FinlandSecondarySchool.xml_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.029482,60.026031,,,0,1,FALSE,FALSE,,host-final-output,068.log
69,23_old_wpms_160,hs-timetabling_wt-ItalyInstance4.xml_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.048866,60.045433,,,0,1,FALSE,FALSE,,host-final-output,069.log
70,23_old_wpms_160,judgment-aggregation-ja-kemeny-preflib-00049-00000300_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.023987,60.020599,0.129137,6.276816,0,0,FALSE,TRUE,776,host-final-output,070.log
71,23_old_wpms_160,judgment-aggregation-ja-kemeny-preflib-00049-00000334_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.01668,60.013206,0.086376,1.367867,0,0,FALSE,TRUE,542,host-final-output,071.log
72,23_old_wpms_160,judgment-aggregation-ja-kemeny-preflib-00049-00000451_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.037909,60.034136,0.463069,1.465518,0,0,FALSE,TRUE,933,host-final-output,072.log
73,23_old_wpms_160,judgment-aggregation-ja-kemeny-preflib-00049-00000454_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.021761,60.018067,0.167995,11.198611,0,0,FALSE,TRUE,632,host-final-output,073.log
74,23_old_wpms_160,judgment-aggregation-ja-kemeny-preflib-00051-00000011_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.054539,60.050923,0.715505,26.63364,0,0,FALSE,TRUE,698,host-final-output,074.log
75,23_old_wpms_160,max-realizability_wt-power-distribution_11_7_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.035461,60.031972,1.31856,20.102594,0,0,FALSE,TRUE,129,host-final-output,075.log
76,23_old_wpms_160,max-realizability_wt-power-distribution_12_8_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.042931,60.03922,1.672161,7.801097,0,0,FALSE,TRUE,224,host-final-output,076.log
77,23_old_wpms_160,max-realizability_wt-robot-navigation_10_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.038429,60.03504,,,0,1,FALSE,FALSE,,host-final-output,077.log
78,23_old_wpms_160,MaxSATQueriesinInterpretableClassifiers_wt-credit_train_8_CNF_5_20_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.090516,60.086371,3.099124,57.58966,0,0,FALSE,TRUE,117025,host-final-output,078.log
79,23_old_wpms_160,MaxSATQueriesinInterpretableClassifiers_wt-pima_train_6_CNF_3_20_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.013597,60.010092,0.018419,29.922154,0,0,FALSE,TRUE,3351,host-final-output,079.log
80,23_old_wpms_160,MaxSATQueriesinInterpretableClassifiers_wt-toms_test_2_CNF_3_20_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.02386,60.020269,0.307528,7.173787,0,0,FALSE,TRUE,451,host-final-output,080.log
81,23_old_wpms_160,metro_wt-metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.01271,60.009358,,,0,1,FALSE,FALSE,,host-final-output,081.log
82,23_old_wpms_160,MinimumWeightDominatingSetProblem_wt-bn-human-BNU_1_0025865_session_1-bg_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.122332,65.118956,,,137,1,FALSE,FALSE,,host-final-output,082.log
83,23_old_wpms_160,MinimumWeightDominatingSetProblem_wt-channel-500x100x100-b050_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,61.749854,61.741075,12.730554,60.724656,0,0,FALSE,TRUE,240911320,host-final-output,083.log
84,23_old_wpms_160,MinimumWeightDominatingSetProblem_wt-delaunay_n24_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,64.431132,64.427659,,,0,1,FALSE,FALSE,,host-final-output,084.log
85,23_old_wpms_160,MinimumWeightDominatingSetProblem_wt-hugebubbles-00020_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.164849,65.161144,,,137,1,FALSE,FALSE,,host-final-output,085.log
86,23_old_wpms_160,MinimumWeightDominatingSetProblem_wt-inf-road-usa_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.166651,65.163065,,,137,1,FALSE,FALSE,,host-final-output,086.log
87,23_old_wpms_160,MinimumWeightDominatingSetProblem_wt-rgg_n_2_24_s0_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,62.538416,62.53459,,,0,1,FALSE,FALSE,,host-final-output,087.log
88,23_old_wpms_160,MinimumWeightDominatingSetProblem_wt-sc-rel9_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,61.767185,61.763698,,,0,1,FALSE,FALSE,,host-final-output,088.log
89,23_old_wpms_160,MinimumWeightDominatingSetProblem_wt-soc-livejournal-user-groups_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.01401,65.010565,,,137,1,FALSE,FALSE,,host-final-output,089.log
90,23_old_wpms_160,MinimumWeightDominatingSetProblem_wt-web-wikipedia2009_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.650497,60.646716,,,0,1,FALSE,FALSE,,host-final-output,090.log
91,23_old_wpms_160,mpe_wt-random-net-50-5_network-8.net_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.007976,60.004577,0.582792,55.707548,0,0,FALSE,TRUE,48721,host-final-output,091.log
92,23_old_wpms_160,ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.1_8_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.072392,60.068618,6.01538,41.712147,0,0,FALSE,TRUE,66588,host-final-output,092.log
93,23_old_wpms_160,ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.2_0_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.076771,60.073257,6.909282,19.659119,0,0,FALSE,TRUE,116902,host-final-output,093.log
94,23_old_wpms_160,ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.5_1_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.072406,60.068294,5.861011,43.350124,0,0,FALSE,TRUE,207771,host-final-output,094.log
95,23_old_wpms_160,ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.6_8_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.071527,60.067719,5.95207,45.419758,0,0,FALSE,TRUE,248681,host-final-output,095.log
96,23_old_wpms_160,ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.7_2_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.011502,60.008252,0.015174,13.59177,0,0,FALSE,TRUE,278585,host-final-output,096.log
97,23_old_wpms_160,ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.7_6_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.013465,60.010039,0.019531,13.527024,0,0,FALSE,TRUE,254005,host-final-output,097.log
98,23_old_wpms_160,ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.8_1_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.008926,60.005759,0.026287,11.116974,0,0,FALSE,TRUE,353066,host-final-output,098.log
99,23_old_wpms_160,ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.9_6_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.010369,60.007129,0.03573,0.683401,0,0,FALSE,TRUE,287032,host-final-output,099.log
100,23_old_wpms_160,ParametricRBACMaintenance_mse20_wt-role_university_multiple_0.1_1_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.08622,60.082891,,,0,1,FALSE,FALSE,,host-final-output,100.log
101,23_old_wpms_160,ParametricRBACMaintenance_mse20_wt-role_university_multiple_0.4_7_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.133415,60.130087,,,0,1,FALSE,FALSE,,host-final-output,101.log
102,23_old_wpms_160,ParametricRBACMaintenance_mse20_wt-role_university_multiple_0.5_4_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.076503,60.072909,,,0,1,FALSE,FALSE,,host-final-output,102.log
103,23_old_wpms_160,ParametricRBACMaintenance_mse20_wt-role_university_multiple_0.5_5_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.094113,60.090571,,,0,1,FALSE,FALSE,,host-final-output,103.log
104,23_old_wpms_160,ParametricRBACMaintenance_mse20_wt-role_university_multiple_0.5_7_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.129303,60.125834,,,0,1,FALSE,FALSE,,host-final-output,104.log
105,23_old_wpms_160,pseudoBoolean_wt-normalized-mps-v2-20-10-sentoy.opb.msat_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.019366,60.015924,,,0,1,FALSE,FALSE,,host-final-output,105.log
106,23_old_wpms_160,railway-transport_wt-bf2030fvslack_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.210798,60.207422,,,0,1,FALSE,FALSE,,host-final-output,106.log
107,23_old_wpms_160,railway-transport_wt-f2030_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.053085,60.049837,,,0,1,FALSE,FALSE,,host-final-output,107.log
108,23_old_wpms_160,railway-transport_wt-r11_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.295166,60.291797,,,0,1,FALSE,FALSE,,host-final-output,108.log
109,23_old_wpms_160,railway-transport_wt-wg2_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.112579,60.109304,,,0,1,FALSE,FALSE,,host-final-output,109.log
110,23_old_wpms_160,ramsey_wt-ram_k3_n14.ra1_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.008615,60.005197,0.011404,0.144057,0,0,FALSE,TRUE,3025,host-final-output,110.log
111,23_old_wpms_160,ramsey_wt-ram_k3_n16.ra1_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.010694,60.007398,0.016717,0.045782,0,0,FALSE,TRUE,7271,host-final-output,111.log
112,23_old_wpms_160,ramsey_wt-ram_k3_n19.ra1_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.010413,60.007294,0.02384,4.14082,0,0,FALSE,TRUE,20665,host-final-output,112.log
113,23_old_wpms_160,ramsey_wt-ram_k4_n19.ra1_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.008638,60.005343,0.283833,20.430774,0,0,FALSE,TRUE,1104,host-final-output,113.log
114,23_old_wpms_160,relational-inference_wt-pa-1_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.709486,60.706169,,,0,1,FALSE,FALSE,,host-final-output,114.log
115,23_old_wpms_160,relational-inference_wt-pa-2_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,63.309493,63.305787,,,0,1,FALSE,FALSE,,host-final-output,115.log
116,23_old_wpms_160,relational-inference_wt-pa-3_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,62.592925,62.589141,,,0,1,FALSE,FALSE,,host-final-output,116.log
117,23_old_wpms_160,setcover_wt-rail2536_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.263273,65.259753,,,137,1,FALSE,FALSE,,host-final-output,117.log
118,23_old_wpms_160,setcover_wt-rail4284_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.465407,65.462099,,,137,1,FALSE,FALSE,,host-final-output,118.log
119,23_old_wpms_160,setcover_wt-rail4872_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.355527,65.352221,,,137,1,FALSE,FALSE,,host-final-output,119.log
120,23_old_wpms_160,setcover_wt-rail507_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.083192,60.07881,3.458921,10.3977,0,0,FALSE,TRUE,211,host-final-output,120.log
121,23_old_wpms_160,shiftdesign_wt-limits-10-10_data-1_inst-084_30m.sm-extracted_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,61.20852,61.205197,,,0,1,FALSE,FALSE,,host-final-output,121.log
122,23_old_wpms_160,shiftdesign_wt-limits-10-10_data-1_inst-137_30m.sm-extracted_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.579586,60.57591,,,0,1,FALSE,FALSE,,host-final-output,122.log
123,23_old_wpms_160,shiftdesign_wt-limits-10-10_data-1_inst-182_30m.sm-extracted_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.841933,60.838493,,,0,1,FALSE,FALSE,,host-final-output,123.log
124,23_old_wpms_160,shiftdesign_wt-limits-10-10_data-2_inst-003_30m.sm-extracted_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,61.27635,61.272916,,,0,1,FALSE,FALSE,,host-final-output,124.log
125,23_old_wpms_160,shiftdesign_wt-limits-10-10_data-2_inst-025_30m.sm-extracted_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,61.867066,61.863515,,,0,1,FALSE,FALSE,,host-final-output,125.log
126,23_old_wpms_160,shiftdesign_wt-limits-10-10_data-2_inst-030_30m.sm-extracted_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,63.298908,63.295562,,,0,1,FALSE,FALSE,,host-final-output,126.log
127,23_old_wpms_160,shiftdesign_wt-limits-10-10_data-3_inst-002_30m.sm-extracted_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,61.275318,61.271517,,,0,1,FALSE,FALSE,,host-final-output,127.log
128,23_old_wpms_160,shiftdesign_wt-limits-10-10_data-3_inst-003_30m.sm-extracted_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.657477,60.654106,,,0,1,FALSE,FALSE,,host-final-output,128.log
129,23_old_wpms_160,shiftdesign_wt-limits-10-10_data-4_inst-003_60m.sm-extracted_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.621792,60.618414,,,0,1,FALSE,FALSE,,host-final-output,129.log
130,23_old_wpms_160,spot5_wt-1401.wcsp.log_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.013494,60.010015,0.007772,53.718502,0,0,FALSE,TRUE,469107,host-final-output,130.log
131,23_old_wpms_160,spot5_wt-1403.wcsp.dir_old.wcnf,Host-CCEHC,CCEHC,FALSE,1,60,0.279,0.085,494836625d39dfcba8fafff9a424da86037c1d53a82eeff131cc596f632e27e1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.009783,60.006412,0.00836,40.292864,0,0,FALSE,TRUE,496267,host-final-output,131.log
