Index,Set,Instance,Model,Kernel,ControllerEnabled,Seed,CutoffSeconds,CCEHCProbability,CCEHCSmoothProbability,SolverSHA256,VerifierSHA256,ExternalSeconds,InternalSeconds,FirstFeasibleTimeSeconds,PaperTableTimeSeconds,SolverExitCode,VerifierExitCode,EarlyExit,HasVerifiedSolution,BestCost,SelectedCandidate,Log
68,"23_old_wpms_160","hs-timetabling_wt-FinlandSecondarySchool.xml_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.035560,,,,0,1,False,False,,"host-final-output","068.log"
69,"23_old_wpms_160","hs-timetabling_wt-ItalyInstance4.xml_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.077204,,3.58451,13.6022,0,0,False,True,12143,"host-final-output","069.log"
70,"23_old_wpms_160","judgment-aggregation-ja-kemeny-preflib-00049-00000300_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.017786,,0.179061,10.1946,0,0,False,True,776,"host-final-output","070.log"
71,"23_old_wpms_160","judgment-aggregation-ja-kemeny-preflib-00049-00000334_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.012311,,0.0897964,10.9916,0,0,False,True,542,"host-final-output","071.log"
72,"23_old_wpms_160","judgment-aggregation-ja-kemeny-preflib-00049-00000451_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.065774,,0.646631,20.9453,0,0,False,True,930,"host-final-output","072.log"
73,"23_old_wpms_160","judgment-aggregation-ja-kemeny-preflib-00049-00000454_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.021274,,0.186992,10.8828,0,0,False,True,632,"host-final-output","073.log"
74,"23_old_wpms_160","judgment-aggregation-ja-kemeny-preflib-00051-00000011_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.099442,,1.14691,52.3047,0,0,False,True,695,"host-final-output","074.log"
75,"23_old_wpms_160","max-realizability_wt-power-distribution_11_7_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.024294,,0.350287,0.98039,0,0,False,True,126,"host-final-output","075.log"
76,"23_old_wpms_160","max-realizability_wt-power-distribution_12_8_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.046072,,0.752612,1.22244,0,0,False,True,216,"host-final-output","076.log"
77,"23_old_wpms_160","max-realizability_wt-robot-navigation_10_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.047319,,,,0,1,False,False,,"host-final-output","077.log"
78,"23_old_wpms_160","MaxSATQueriesinInterpretableClassifiers_wt-credit_train_8_CNF_5_20_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.087673,,1.71418,45.517,0,0,False,True,96111,"host-final-output","078.log"
79,"23_old_wpms_160","MaxSATQueriesinInterpretableClassifiers_wt-pima_train_6_CNF_3_20_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.005869,,0.0200156,12.587,0,0,False,True,2757,"host-final-output","079.log"
80,"23_old_wpms_160","MaxSATQueriesinInterpretableClassifiers_wt-toms_test_2_CNF_3_20_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.038821,,0.395234,35.4311,0,0,False,True,174,"host-final-output","080.log"
81,"23_old_wpms_160","metro_wt-metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.012954,,6.53298,10.6513,0,0,False,True,215,"host-final-output","081.log"
82,"23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-bn-human-BNU_1_0025865_session_1-bg_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",221.825002,,221.332,221.332,0,0,False,True,119428383,"host-final-output","082.log"
83,"23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-channel-500x100x100-b050_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",61.119121,,35.6671,35.6671,0,0,False,True,33348213,"host-final-output","083.log"
84,"23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-delaunay_n24_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",61.429773,,59.0216,59.0216,0,0,False,True,276432528,"host-final-output","084.log"
85,"23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-hugebubbles-00020_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",66.311156,,64.4877,64.4877,0,0,False,True,588544429,"host-final-output","085.log"
86,"23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-inf-road-usa_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",64.681973,,62.6408,62.6408,0,0,False,True,759720620,"host-final-output","086.log"
87,"23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-rgg_n_2_24_s0_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",111.479025,,109.045,109.045,0,0,False,True,54514898,"host-final-output","087.log"
88,"23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-sc-rel9_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",61.557346,,40.7487,50.0035,0,0,False,True,14350185,"host-final-output","088.log"
89,"23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-soc-livejournal-user-groups_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",1784.472232,,,,134,1,False,False,,"host-final-output","089.log"
90,"23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-web-wikipedia2009_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.530882,,7.43874,60.0337,0,0,False,True,27073211,"host-final-output","090.log"
91,"23_old_wpms_160","mpe_wt-random-net-50-5_network-8.net_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.005377,,0.019823,0.862566,0,0,False,True,46535,"host-final-output","091.log"
92,"23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.1_8_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.067461,,1.15653,34.9311,0,0,False,True,38820,"host-final-output","092.log"
93,"23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.2_0_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.073469,,1.29268,14.4785,0,0,False,True,66832,"host-final-output","093.log"
94,"23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.5_1_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.119782,,1.26327,13.2642,0,0,False,True,142722,"host-final-output","094.log"
95,"23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.6_8_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.069385,,1.1724,21.4861,0,0,False,True,159803,"host-final-output","095.log"
96,"23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.7_2_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.004929,,0.0124177,13.5286,0,0,False,True,277688,"host-final-output","096.log"
97,"23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.7_6_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.004920,,0.0676057,55.0867,0,0,False,True,252162,"host-final-output","097.log"
98,"23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.8_1_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.004986,,0.0728841,11.0603,0,0,False,True,350793,"host-final-output","098.log"
99,"23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.9_6_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.004937,,0.0318808,0.182685,0,0,False,True,282321,"host-final-output","099.log"
100,"23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_university_multiple_0.1_1_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.120495,,1.73035,27.9465,0,0,False,True,59217,"host-final-output","100.log"
