Index,Set,Instance,Model,Kernel,ControllerEnabled,Seed,CutoffSeconds,CCEHCProbability,CCEHCSmoothProbability,SolverSHA256,VerifierSHA256,ExternalSeconds,InternalSeconds,FirstFeasibleTimeSeconds,PaperTableTimeSeconds,SolverExitCode,VerifierExitCode,EarlyExit,HasVerifiedSolution,BestCost,SelectedCandidate,Log
1,23_old_wpms_160,abstraction-refinement_wt-downcast-antlr_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,67.189296,67.139056,,,2,1,FALSE,FALSE,,host-final-output,001.log
2,23_old_wpms_160,abstraction-refinement_wt-downcast-avrora_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.719778,60.676013,59.220143,59.220143,0,0,FALSE,TRUE,52209,retained hard-SAT fallback,002.log
3,23_old_wpms_160,abstraction-refinement_wt-downcast-hsqldb_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,63.061349,62.996152,,,2,1,FALSE,FALSE,,host-final-output,003.log
4,23_old_wpms_160,abstraction-refinement_wt-downcast-pmd_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,63.369912,63.303799,,,2,1,FALSE,FALSE,,host-final-output,004.log
5,23_old_wpms_160,abstraction-refinement_wt-downcast-xalan_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,66.700394,66.656907,,,2,1,FALSE,FALSE,,host-final-output,005.log
6,23_old_wpms_160,abstraction-refinement_wt-polysite-avrora_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,62.569431,62.524834,61.27653,61.27653,0,0,FALSE,TRUE,57355,retained hard-SAT fallback,006.log
7,23_old_wpms_160,abstraction-refinement_wt-polysite-bloat_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,62.987898,62.919144,,,2,1,FALSE,FALSE,,host-final-output,007.log
8,23_old_wpms_160,abstraction-refinement_wt-polysite-hsqldb_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,62.432553,62.36507,,,2,1,FALSE,FALSE,,host-final-output,008.log
9,23_old_wpms_160,abstraction-refinement_wt-polysite-pmd_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,67.389304,67.326263,,,2,1,FALSE,FALSE,,host-final-output,009.log
10,23_old_wpms_160,abstraction-refinement_wt-polysite-xalan_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,66.788545,66.73682,,,2,1,FALSE,FALSE,,host-final-output,010.log
11,23_old_wpms_160,causal-discovery_wt-causal_alarm_9_1000_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,8.143123,8.134302,7.175359,7.175359,0,0,TRUE,TRUE,118725495,retained hard-SAT fallback,011.log
12,23_old_wpms_160,causal-discovery_wt-causal_carpo_8_1000_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,3.421048,3.412869,2.574606,2.574606,0,0,TRUE,TRUE,8179510,retained hard-SAT fallback,012.log
13,23_old_wpms_160,causal-discovery_wt-causal_Link_10_10000_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,20.38068,20.364569,18.983601,18.983601,0,0,TRUE,TRUE,478857475,retained hard-SAT fallback,013.log
14,23_old_wpms_160,causal-discovery_wt-causal_Link_10_1000_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,20.606725,20.59055,19.048165,19.048165,0,0,TRUE,TRUE,40972742,retained hard-SAT fallback,014.log
15,23_old_wpms_160,causal-discovery_wt-causal_Link_9_100_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,8.162707,8.153868,7.178522,7.178522,0,0,TRUE,TRUE,3242187,retained hard-SAT fallback,015.log
16,23_old_wpms_160,causal-discovery_wt-causal_Mushroom_7_1000_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,1.776353,1.772513,0.884969,0.884969,0,0,TRUE,TRUE,36667365,retained hard-SAT fallback,016.log
17,23_old_wpms_160,causal-discovery_wt-causal_Pigs_6_1000_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,3.255114,3.249719,2.574262,2.574262,0,0,TRUE,TRUE,35110976,retained hard-SAT fallback,017.log
18,23_old_wpms_160,causal-discovery_wt-causal_Water_10_1000_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,20.596522,20.580531,19.049799,19.049799,0,0,TRUE,TRUE,158174844,retained hard-SAT fallback,018.log
19,23_old_wpms_160,correlation-clustering_wt-Rounded_CorrelationClustering_Ionosphere_BINARY_N260_D0.200_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,61.191209,61.185524,2.575787,49.351675,0,0,FALSE,TRUE,205505607,seeded CCEHC refinement,019.log
20,23_old_wpms_160,correlation-clustering_wt-Rounded_CorrelationClustering_Protein1_UNARY_N290_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.044557,65.025659,22.588332,22.588332,0,0,FALSE,TRUE,33957845,retained hard-SAT fallback,020.log
21,23_old_wpms_160,correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N220_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.424062,60.419709,0.890885,46.866136,0,0,FALSE,TRUE,19404417,seeded CCEHC refinement,021.log
22,23_old_wpms_160,correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N240_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.495866,60.491383,1.053601,30.193874,0,0,FALSE,TRUE,23065732,seeded CCEHC refinement,022.log
23,23_old_wpms_160,correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N380_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,61.188415,61.182337,2.63336,50.157364,0,0,FALSE,TRUE,57245752,seeded CCEHC refinement,023.log
24,23_old_wpms_160,correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_UNARY_N220_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.026139,65.013942,12.329161,12.329161,0,0,FALSE,TRUE,23179718,retained hard-SAT fallback,024.log
25,23_old_wpms_160,correlation-clustering_wt-Rounded_CorrelationClustering_Protein3_TRANSITIVE_N280_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.261254,65.217576,64.989849,64.989849,0,0,FALSE,TRUE,198654734,retained hard-SAT fallback,025.log
26,23_old_wpms_160,correlation-clustering_wt-Rounded_CorrelationClustering_Protein3_UNARY_N220_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.025988,65.013558,12.020474,12.020474,0,0,FALSE,TRUE,25805511,retained hard-SAT fallback,026.log
27,23_old_wpms_160,correlation-clustering_wt-Rounded_CorrelationClustering_Protein4_BINARY_N320_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.513257,60.508712,1.120506,29.019699,0,0,FALSE,TRUE,22652608,seeded CCEHC refinement,027.log
28,23_old_wpms_160,correlation-clustering_wt-Rounded_CorrelationClustering_Protein4_UNARY_N250_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.024176,65.012645,10.69145,10.69145,0,0,FALSE,TRUE,20419164,retained hard-SAT fallback,028.log
29,23_old_wpms_160,correlation-clustering_wt-Rounded_CorrelationClustering_Vowel_BINARY_N700_D0.200_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.022552,65.008994,11.634995,11.634995,0,0,FALSE,TRUE,822078090,retained hard-SAT fallback,029.log
30,23_old_wpms_160,correlation-clustering_wt-Rounded_CorrelationClustering_Vowel_BINARY_N800_D0.200_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.027554,65.011548,16.095422,16.095422,0,0,FALSE,TRUE,1169882030,retained hard-SAT fallback,030.log
31,23_old_wpms_160,decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_3_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,61.477888,61.471756,2.965723,2.965723,0,0,FALSE,TRUE,592,retained hard-SAT fallback,031.log
32,23_old_wpms_160,decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,61.510441,61.504448,2.988861,2.988861,0,0,FALSE,TRUE,792,retained hard-SAT fallback,032.log
33,23_old_wpms_160,decision-tree-australian-credit-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,61.877013,61.870441,3.852366,3.852366,0,0,FALSE,TRUE,599,retained hard-SAT fallback,033.log
34,23_old_wpms_160,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.048796,65.018004,42.368002,42.368002,0,0,FALSE,TRUE,139,retained hard-SAT fallback,034.log
35,23_old_wpms_160,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_4_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.366389,60.361828,0.760642,0.760642,0,0,FALSE,TRUE,195,retained hard-SAT fallback,035.log
36,23_old_wpms_160,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,61.401605,61.395608,2.802197,2.802197,0,0,FALSE,TRUE,187,retained hard-SAT fallback,036.log
37,23_old_wpms_160,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_6_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,61.397803,61.391812,2.821286,2.821286,0,0,FALSE,TRUE,334,retained hard-SAT fallback,037.log
38,23_old_wpms_160,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.020298,65.006436,15.346909,15.346909,0,0,FALSE,TRUE,191,retained hard-SAT fallback,038.log
39,23_old_wpms_160,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_4_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.02049,65.006535,15.301967,15.301967,0,0,FALSE,TRUE,269,retained hard-SAT fallback,039.log
40,23_old_wpms_160,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.178011,60.17401,0.333473,0.333473,0,0,FALSE,TRUE,178,retained hard-SAT fallback,040.log
41,23_old_wpms_160,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.540451,60.536067,1.088661,1.088661,0,0,FALSE,TRUE,213,retained hard-SAT fallback,041.log
42,23_old_wpms_160,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_6_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,61.957201,61.950121,3.956758,3.956758,0,0,FALSE,TRUE,396,retained hard-SAT fallback,042.log
43,23_old_wpms_160,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.249035,60.245209,0.481369,0.481369,0,0,FALSE,TRUE,535,retained hard-SAT fallback,043.log
44,23_old_wpms_160,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_3_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.251932,60.248117,0.478299,0.478299,0,0,FALSE,TRUE,648,retained hard-SAT fallback,044.log
45,23_old_wpms_160,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_2_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.682719,60.678009,1.354236,1.354236,0,0,FALSE,TRUE,467,retained hard-SAT fallback,045.log
46,23_old_wpms_160,drmx-cryptogen_wt-geffe128_7_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.034242,60.030907,0.059798,42.733537,0,0,FALSE,TRUE,864,seeded CCEHC refinement,046.log
47,23_old_wpms_160,generalized-ising_wt-IS11_5.0.5.0.0.5_softer_periodic_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.182417,60.179166,0.378479,0.408805,0,0,FALSE,TRUE,112832267838932,seeded CCEHC refinement,047.log
48,23_old_wpms_160,generalized-ising_wt-IS12_5.0.5.0.0.5_softer_periodic_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.190241,60.186615,0.369187,0.384093,0,0,FALSE,TRUE,113804381725735,seeded CCEHC refinement,048.log
49,23_old_wpms_160,generalized-ising_wt-IS13_5.0.5.0.0.5_softer_periodic_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.194921,60.191391,0.373147,0.399727,0,0,FALSE,TRUE,129740337170011,seeded CCEHC refinement,049.log
50,23_old_wpms_160,generalized-ising_wt-IS15_5.0.5.0.0.5_softer_periodic_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.191359,60.188132,0.37916,0.403638,0,0,FALSE,TRUE,115095646045753,seeded CCEHC refinement,050.log
51,23_old_wpms_160,generalized-ising_wt-IS16_5.0.5.0.0.5_softer_periodic_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.188252,60.184892,0.372094,0.387346,0,0,FALSE,TRUE,115596155308150,seeded CCEHC refinement,051.log
52,23_old_wpms_160,generalized-ising_wt-IS17_5.0.5.0.0.5_softer_periodic_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.185393,60.182007,0.370713,0.412619,0,0,FALSE,TRUE,116030668414942,seeded CCEHC refinement,052.log
53,23_old_wpms_160,generalized-ising_wt-IS20_5.0.5.0.0.5_softer_periodic_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.185519,60.182168,0.370065,0.400355,0,0,FALSE,TRUE,127918565361639,seeded CCEHC refinement,053.log
54,23_old_wpms_160,generalized-ising_wt-IS22_5.0.5.0.0.5_softer_periodic_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.189395,60.186198,0.374823,0.402303,0,0,FALSE,TRUE,125626593604828,seeded CCEHC refinement,054.log
55,23_old_wpms_160,generalized-ising_wt-IS23_5.0.5.0.0.5_softer_periodic_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.188424,60.185055,0.372066,0.395803,0,0,FALSE,TRUE,124581926166556,seeded CCEHC refinement,055.log
56,23_old_wpms_160,generalized-ising_wt-IS3_5.0.5.0.0.5_softer_periodic_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.18768,60.184382,0.375079,0.396495,0,0,FALSE,TRUE,120069065561516,seeded CCEHC refinement,056.log
57,23_old_wpms_160,generalized-ising_wt-IS4_5.0.5.0.0.5_softer_periodic_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.19272,60.189268,0.377898,0.399711,0,0,FALSE,TRUE,119319171104549,seeded CCEHC refinement,057.log
58,23_old_wpms_160,generalized-ising_wt-IS5_5.0.5.0.0.5_softer_periodic_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.183687,60.180433,0.373125,0.408805,0,0,FALSE,TRUE,117458174672114,seeded CCEHC refinement,058.log
59,23_old_wpms_160,generalized-ising_wt-IS6_5.0.5.0.0.5_softer_periodic_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.197352,60.194196,0.368175,0.401176,0,0,FALSE,TRUE,116327811201643,seeded CCEHC refinement,059.log
60,23_old_wpms_160,generalized-ising_wt-IS7_5.0.5.0.0.5_softer_periodic_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.192021,60.188581,0.376171,0.410887,0,0,FALSE,TRUE,114737686836464,seeded CCEHC refinement,060.log
61,23_old_wpms_160,generalized-ising_wt-IS9_5.0.5.0.0.5_softer_periodic_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.188053,60.184687,0.377838,0.425559,0,0,FALSE,TRUE,111502227206649,seeded CCEHC refinement,061.log
