Dataset,InstanceKey,DualCoreFeasible,SingleCoreFeasible,DualCoreBestCost,SingleCoreBestCost,DualCorePaperTableTimeSeconds,SingleCoreBestTimeSeconds
24-pms-60s,optimizing_bdds_tic_tac_toe_un_wcnf_incomplete_improved_1_2019_5_old,True,True,194.0,207.0,39.05817,3.465053
24-pms-60s,optimizing_bdds_tic_tac_toe_un_wcnf_incomplete_improved_1_2019_7_old,True,True,80.0,80.0,8.048976,8.289293
24-pms-60s,planning_bnn_cellda_x_10_old,False,False,,,,
24-pms-60s,planning_bnn_cellda_x_12_old,False,True,,12.0,,60.0
24-pms-60s,planning_bnn_cellda_y_8_old,False,False,,,,
24-pms-60s,planning_bnn_cellda_y_9_old,False,False,,,,
24-pms-60s,planning_bnn_navigation_4x4_5_old,False,False,,,,
24-pms-60s,planning_bnn_navigation_4x4_7_old,False,False,,,,
24-pms-60s,planning_bnn_navigation_5x5_9_old,False,False,,,,
24-pms-60s,planning_bnn_sysadmin_4_3_old,True,True,6.0,6.0,21.892748,3.204233
24-pms-60s,planning_bnn_sysadmin_4_4_old,False,False,,,,
24-pms-60s,planning_bnn_sysadmin_5_3_old,False,False,,,,
24-pms-60s,planning_bnn_sysadmin_5_4_old,False,False,,,,
24-pms-60s,privilege_escalation_cloud_access_control_repair_task_117_old,True,True,2258.0,2258.0,41.2684,2.501216
24-pms-60s,privilege_escalation_cloud_access_control_repair_task_130_old,True,True,132.0,132.0,35.459689,44.060253
24-pms-60s,privilege_escalation_cloud_access_control_repair_task_134_old,False,True,,6389.0,,13.076994
24-pms-60s,privilege_escalation_cloud_access_control_repair_task_141_old,False,True,,5293.0,,8.42791
24-pms-60s,privilege_escalation_cloud_access_control_repair_task_146_old,False,True,,8254.0,,9.343591
24-pms-60s,privilege_escalation_cloud_access_control_repair_task_15_old,False,True,,5255.0,,19.490335
24-pms-60s,privilege_escalation_cloud_access_control_repair_task_163_old,True,True,9.0,9.0,32.278987,38.676146
24-pms-60s,privilege_escalation_cloud_access_control_repair_task_178_old,True,True,4184.0,4184.0,57.717811,4.230782
24-pms-60s,privilege_escalation_cloud_access_control_repair_task_34_old,True,True,2703.0,2703.0,38.014519,3.54774
24-pms-60s,privilege_escalation_cloud_access_control_repair_task_47_old,False,True,,9166.0,,14.517578
24-pms-60s,privilege_escalation_cloud_access_control_repair_task_61_old,False,True,,16.0,,12.204007
24-pms-60s,privilege_escalation_cloud_access_control_repair_task_73_old,False,True,,5584.0,,5.292296
24-pms-60s,program_disambiguation_q27_yesno_1_old,True,True,6.0,6.0,36.670119,16.132433
24-pms-60s,program_disambiguation_q35_options_1_old,True,True,12.0,12.0,55.385532,25.589676
24-pms-60s,program_disambiguation_q36_yesno_1_old,False,False,,,,
24-pms-60s,protein_ins_1bpi_2knt_g_wcnf_t_old,True,True,35.0,35.0,0.961019,1.90032
24-pms-60s,protein_ins_1bpi_5pti_g_wcnf_t_old,True,True,29.0,29.0,1.456185,2.474358
24-pms-60s,protein_ins_1knt_1bpi_g_wcnf_t_old,True,True,35.0,35.0,1.023094,2.92291
24-pms-60s,protein_ins_1knt_5pti_g_wcnf_t_old,True,True,29.0,29.0,0.810043,1.435977
24-pms-60s,protein_ins_2knt_5pti_g_wcnf_t_old,True,True,32.0,35.0,0.82311,1.306116
24-pms-60s,protein_ins_3ebx_1era_g_wcnf_t_old,True,True,34.0,34.0,2.018439,4.044667
24-pms-60s,protein_ins_6ebx_1era_g_wcnf_t_old,True,True,30.0,30.0,0.445043,0.834952
24-pms-60s,protein_ins_p1_wcnf_t_old,True,True,35.0,35.0,0.957095,1.722112
24-pms-60s,protein_ins_sandiaprotein_g_wcnf_t_old,True,True,28.0,46.0,0.838869,2.911476
24-pms-60s,pseudoboolean_normalized_par32_1_opb_msat_old,False,False,,,,
24-pms-60s,pseudoboolean_normalized_par32_4_opb_msat_old,False,False,,,,
24-pms-60s,pseudoboolean_normalized_par32_5_opb_msat_old,False,False,,,,
24-pms-60s,railway_transport_d4_old,True,True,5877.0,25234.0,18.734784,18.326927
24-pms-60s,railway_transport_pesp_18min_old,True,True,532.0,5319.0,9.208411,57.298682
24-pms-60s,railway_transport_pesp_5min_old,True,True,75.0,1580.0,35.944282,59.487827
24-pms-60s,railway_transport_we_old,False,True,,7964.0,,36.263529
24-pms-60s,ramsey_ram_k3_n10_ra0_old,True,True,4.0,4.0,0.000443,0.016699
24-pms-60s,ramsey_ram_k3_n12_ra0_old,True,True,10.0,10.0,0.001087,0.019665
24-pms-60s,ramsey_ram_k3_n16_ra0_old,True,True,39.0,39.0,0.004382,0.020287
24-pms-60s,ramsey_ram_k3_n18_ra0_old,True,True,60.0,60.0,0.033407,0.012358
24-pms-60s,ramsey_ram_k3_n19_ra0_old,True,True,75.0,75.0,0.038459,0.018914
24-pms-60s,ramsey_ram_k4_n20_ra0_old,True,True,24.0,24.0,0.011727,0.012338
24-pms-60s,scheduling_cnf_10_center_old,True,True,225.0,230.0,12.977082,7.052687
24-pms-60s,scheduling_cnf_10_old,True,True,124.0,151.0,17.692589,5.86556
24-pms-60s,scheduling_cnf_12_center_old,True,True,261.0,261.0,10.624382,10.884901
24-pms-60s,scheduling_cnf_12_old,True,True,126.0,148.0,45.755483,3.101468
24-pms-60s,scheduling_cnf_small_old,True,True,54.0,54.0,9.625389,8.941949
24-pms-60s,seansafarpour_b15_bug_fourvec_gate_0_dimacs_seq_filtered_old,True,True,5.0,20851.0,13.230057,59.996964
24-pms-60s,seansafarpour_mem_ctrl_problem_dimacs_27_filtered_old,True,True,23.0,179586.0,22.757454,60.0
24-pms-60s,seansafarpour_rsdecoder4_dimacs_filtered_old,True,True,17.0,38.0,43.68406,57.882008
24-pms-60s,seansafarpour_rsdecoder5_dimacs_filtered_old,True,True,28.0,28.0,17.10792,11.558228
24-pms-60s,seansafarpour_rsdecoder_problem_dimacs_37_filtered_old,True,True,3.0,376.0,3.099742,57.217875
24-pms-60s,seansafarpour_rsdecoder_problem_dimacs_39_filtered_old,True,True,1.0,4.0,6.538819,52.811117
24-pms-60s,seansafarpour_wb_4m8s1_dimacs_filtered_old,True,True,34.0,35.0,32.096356,27.932138
24-pms-60s,seansafarpour_wb_4m8s4_dimacs_filtered_old,True,True,220.0,219.0,1.692787,49.349483
24-pms-60s,setcover_sts_data_135_old,True,True,103.0,103.0,7.692938,29.162955
24-pms-60s,setcover_sts_data_243_old,True,True,198.0,198.0,0.059096,0.033158
24-pms-60s,setcover_sts_data_405_old,True,True,335.0,335.0,34.401243,33.600538
24-pms-60s,setcover_sts_data_729_old,True,True,617.0,617.0,2.069212,1.527528
24-pms-60s,treewidth_computation_twcomp_1dj7_n73_old,True,True,26.0,27.0,48.766156,9.489293
24-pms-60s,treewidth_computation_twcomp_1en2_n69_old,True,True,16.0,18.0,26.226756,11.322397
24-pms-60s,treewidth_computation_twcomp_mulsol_i_5_pp_n119_old,True,True,31.0,52.0,18.904451,20.60094
24-pms-60s,treewidth_computation_twcomp_queen5_5_n25_old,True,True,18.0,18.0,0.023991,0.349374
24-pms-60s,xai_mindset2_australian_old,True,True,504.0,531.0,56.582675,29.694754
24-pms-60s,xai_mindset2_cleveland_nominal_old,True,True,402.0,402.0,1.657781,1.243112
24-pms-60s,xai_mindset2_colic_old,True,True,303.0,303.0,9.643512,10.698367
24-pms-60s,xai_mindset2_ecoli_old,True,True,619.0,619.0,2.262283,2.573442
24-pms-60s,xai_mindset2_house_votes_84_old,True,True,102.0,102.0,1.914372,1.469904
24-pms-60s,xai_mindset2_lymphography_old,True,True,67.0,67.0,1.759801,1.945951
24-pms-60s,xai_mindset2_postoperative_patient_data_old,True,True,85.0,85.0,14.959553,14.079678
