Dataset,Index,Instance,InstanceKey,Seed,CutoffSeconds,ExternalSeconds,InternalSeconds,PaperTableTimeSecondsReported,PaperTableTimeSeconds,ExitCode,EarlyExit,Feasible,BestCost,Log,SourceFile
24-wpms-60s,94,judgment-aggregation-ja-kemeny-preflib-00049-00000468_old.wcnf,judgment_aggregation_ja_kemeny_preflib_00049_00000468_old,1,60.0,60.015028,60.01136,1.717538,1.717538,0,False,True,548.0,094.log,two_core_24_wpms.csv
24-wpms-60s,95,judgment-aggregation-ja-kemeny-preflib-00049-00000614_old.wcnf,judgment_aggregation_ja_kemeny_preflib_00049_00000614_old,1,60.0,60.091627,60.087788,12.660547,12.660547,0,False,True,792.0,095.log,two_core_24_wpms.csv
24-wpms-60s,96,judgment-aggregation-ja-kemeny-preflib-00051-00000007_old.wcnf,judgment_aggregation_ja_kemeny_preflib_00051_00000007_old,1,60.0,60.084288,60.074263,22.170845,22.170845,0,False,True,545.0,096.log,two_core_24_wpms.csv
24-wpms-60s,97,judgment-aggregation-ja-kemeny-preflib-00051-00000009_old.wcnf,judgment_aggregation_ja_kemeny_preflib_00051_00000009_old,1,60.0,60.09034,60.080305,47.293552,47.293552,0,False,True,634.0,097.log,two_core_24_wpms.csv
24-wpms-60s,98,judgment-aggregation-ja-kemeny-preflib-00051-00000011_old.wcnf,judgment_aggregation_ja_kemeny_preflib_00051_00000011_old,1,60.0,60.126412,60.116105,53.899453,53.899453,0,False,True,695.0,098.log,two_core_24_wpms.csv
24-wpms-60s,99,lisbon-wedding_wt-lisbon-wedding-10-17_old.wcnf,lisbon_wedding_wt_lisbon_wedding_10_17_old,1,60.0,60.01375,60.009659,49.322346,49.322346,0,False,True,434.0,099.log,two_core_24_wpms.csv
24-wpms-60s,100,lisbon-wedding_wt-lisbon-wedding-10-18_old.wcnf,lisbon_wedding_wt_lisbon_wedding_10_18_old,1,60.0,60.021414,60.017343,7.141867,7.141867,0,False,True,431.0,100.log,two_core_24_wpms.csv
24-wpms-60s,101,lisbon-wedding_wt-lisbon-wedding-1-18_old.wcnf,lisbon_wedding_wt_lisbon_wedding_1_18_old,1,60.0,60.019276,60.014686,0.174309,0.174309,0,False,True,1215.0,101.log,two_core_24_wpms.csv
24-wpms-60s,102,lisbon-wedding_wt-lisbon-wedding-1-19_old.wcnf,lisbon_wedding_wt_lisbon_wedding_1_19_old,1,60.0,60.027154,60.022801,,,0,False,False,,102.log,two_core_24_wpms.csv
24-wpms-60s,103,lisbon-wedding_wt-lisbon-wedding-3-18_old.wcnf,lisbon_wedding_wt_lisbon_wedding_3_18_old,1,60.0,60.026894,60.02262,,,0,False,False,,103.log,two_core_24_wpms.csv
24-wpms-60s,104,lisbon-wedding_wt-lisbon-wedding-4-17_old.wcnf,lisbon_wedding_wt_lisbon_wedding_4_17_old,1,60.0,60.026563,60.022014,2.895186,2.895186,0,False,True,1457.0,104.log,two_core_24_wpms.csv
24-wpms-60s,105,lisbon-wedding_wt-lisbon-wedding-5-19_old.wcnf,lisbon_wedding_wt_lisbon_wedding_5_19_old,1,60.0,60.020057,60.01533,14.836753,14.836753,0,False,True,1172.0,105.log,two_core_24_wpms.csv
24-wpms-60s,106,lisbon-wedding_wt-lisbon-wedding-6-19_old.wcnf,lisbon_wedding_wt_lisbon_wedding_6_19_old,1,60.0,60.022525,60.017909,24.594643,24.594643,0,False,True,1130.0,106.log,two_core_24_wpms.csv
24-wpms-60s,107,lisbon-wedding_wt-lisbon-wedding-7-18_old.wcnf,lisbon_wedding_wt_lisbon_wedding_7_18_old,1,60.0,60.023076,60.018528,14.994655,14.994655,0,False,True,519.0,107.log,two_core_24_wpms.csv
24-wpms-60s,108,lisbon-wedding_wt-lisbon-wedding-7-19_old.wcnf,lisbon_wedding_wt_lisbon_wedding_7_19_old,1,60.0,60.02345,60.01903,13.009646,13.009646,0,False,True,476.0,108.log,two_core_24_wpms.csv
24-wpms-60s,109,lisbon-wedding_wt-lisbon-wedding-8-17_old.wcnf,lisbon_wedding_wt_lisbon_wedding_8_17_old,1,60.0,60.021076,60.016536,6.421018,6.421018,0,False,True,442.0,109.log,two_core_24_wpms.csv
24-wpms-60s,110,lisbon-wedding_wt-lisbon-wedding-9-17_old.wcnf,lisbon_wedding_wt_lisbon_wedding_9_17_old,1,60.0,60.025901,60.020623,58.518855,58.518855,0,False,True,464.0,110.log,two_core_24_wpms.csv
24-wpms-60s,111,lisbon-wedding_wt-lisbon-wedding-9-18_old.wcnf,lisbon_wedding_wt_lisbon_wedding_9_18_old,1,60.0,60.019316,60.014144,46.837353,46.837353,0,False,True,447.0,111.log,two_core_24_wpms.csv
24-wpms-60s,112,max-realizability_wt-power-distribution_10_7_old.wcnf,max_realizability_wt_power_distribution_10_7_old,1,60.0,60.028276,60.023488,0.939663,0.939663,0,False,True,60.0,112.log,two_core_24_wpms.csv
24-wpms-60s,113,max-realizability_wt-power-distribution_11_6_old.wcnf,max_realizability_wt_power_distribution_11_6_old,1,60.0,60.029662,60.024375,0.641552,0.641552,0,False,True,126.0,113.log,two_core_24_wpms.csv
24-wpms-60s,114,max-realizability_wt-power-distribution_11_7_old.wcnf,max_realizability_wt_power_distribution_11_7_old,1,60.0,60.039162,60.033461,0.919723,0.919723,0,False,True,126.0,114.log,two_core_24_wpms.csv
24-wpms-60s,115,max-realizability_wt-power-distribution_12_7_old.wcnf,max_realizability_wt_power_distribution_12_7_old,1,60.0,60.040832,60.033578,10.175748,10.175748,0,False,True,216.0,115.log,two_core_24_wpms.csv
24-wpms-60s,116,MaxSATQueriesinInterpretableClassifiers_wt-compas_train_2_CNF_3_15_old.wcnf,maxsatqueriesininterpretableclassifiers_wt_compas_train_2_cnf_3_15_old,1,60.0,60.019999,60.016169,35.088652,35.088652,0,False,True,31574.0,116.log,two_core_24_wpms.csv
24-wpms-60s,117,MaxSATQueriesinInterpretableClassifiers_wt-heart_train_1_CNF_3_5_old.wcnf,maxsatqueriesininterpretableclassifiers_wt_heart_train_1_cnf_3_5_old,1,60.0,60.005072,60.001745,0.225099,0.225099,0,False,True,171.0,117.log,two_core_24_wpms.csv
24-wpms-60s,118,MaxSATQueriesinInterpretableClassifiers_wt-twitter_train_5_CNF_4_10_old.wcnf,maxsatqueriesininterpretableclassifiers_wt_twitter_train_5_cnf_4_10_old,1,60.0,60.370987,60.32044,8.649031,8.649031,0,False,True,17984.0,118.log,two_core_24_wpms.csv
24-wpms-60s,119,metro_wt-metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted_old.wcnf,metro_wt_metro_8_8_5_20_10_6_500_1_3_lp_sm_extracted_old,1,60.0,60.014793,60.010433,10.068849,10.068849,0,False,True,215.0,119.log,two_core_24_wpms.csv
24-wpms-60s,120,MinimumWeightDominatingSetProblem_wt-bn-human-BNU_1_0025865_session_1-bg_old.wcnf,minimumweightdominatingsetproblem_wt_bn_human_bnu_1_0025865_session_1_bg_old,1,60.0,65.288748,65.264791,4.01786,4.01786,0,False,True,140539244.0,120.log,two_core_24_wpms.csv
24-wpms-60s,121,MinimumWeightDominatingSetProblem_wt-channel-500x100x100-b050_old.wcnf,minimumweightdominatingsetproblem_wt_channel_500x100x100_b050_old,1,60.0,65.335376,65.291773,26.15565,26.15565,0,False,True,33348213.0,121.log,two_core_24_wpms.csv
24-wpms-60s,122,MinimumWeightDominatingSetProblem_wt-delaunay_n24_old.wcnf,minimumweightdominatingsetproblem_wt_delaunay_n24_old,1,60.0,65.352227,65.252913,59.228447,59.228447,0,False,True,276432528.0,122.log,two_core_24_wpms.csv
24-wpms-60s,123,MinimumWeightDominatingSetProblem_wt-hugebubbles-00020_old.wcnf,minimumweightdominatingsetproblem_wt_hugebubbles_00020_old,1,60.0,65.742064,65.636653,64.037649,60.0,0,False,True,588544429.0,123.log,two_core_24_wpms.csv
24-wpms-60s,124,MinimumWeightDominatingSetProblem_wt-inf-road-usa_old.wcnf,minimumweightdominatingsetproblem_wt_inf_road_usa_old,1,60.0,66.545937,66.416238,19.69365,19.69365,0,False,True,2406704625.0,124.log,two_core_24_wpms.csv
24-wpms-60s,125,MinimumWeightDominatingSetProblem_wt-rgg_n_2_24_s0_old.wcnf,minimumweightdominatingsetproblem_wt_rgg_n_2_24_s0_old,1,60.0,66.422747,66.291567,22.279767,22.279767,0,False,True,1686108752.0,125.log,two_core_24_wpms.csv
24-wpms-60s,126,MinimumWeightDominatingSetProblem_wt-sc-rel9_old.wcnf,minimumweightdominatingsetproblem_wt_sc_rel9_old,1,60.0,65.505644,65.462063,45.834355,45.834355,0,False,True,14350185.0,126.log,two_core_24_wpms.csv
24-wpms-60s,127,MinimumWeightDominatingSetProblem_wt-socfb-uci-uni_old.wcnf,minimumweightdominatingsetproblem_wt_socfb_uci_uni_old,1,60.0,74.386497,74.18148,,,137,False,False,,127.log,two_core_24_wpms.csv
24-wpms-60s,128,MinimumWeightDominatingSetProblem_wt-soc-livejournal-user-groups_old.wcnf,minimumweightdominatingsetproblem_wt_soc_livejournal_user_groups_old,1,60.0,66.315905,66.220682,17.594609,17.594609,0,False,True,752647274.0,128.log,two_core_24_wpms.csv
24-wpms-60s,129,MinimumWeightDominatingSetProblem_wt-web-wikipedia2009_old.wcnf,minimumweightdominatingsetproblem_wt_web_wikipedia2009_old,1,60.0,61.924557,61.904107,31.583148,31.583148,0,False,True,27076806.0,129.log,two_core_24_wpms.csv
24-wpms-60s,130,mpe_wt-random-net-20-5_network-3.net_old.wcnf,mpe_wt_random_net_20_5_network_3_net_old,1,60.0,60.014473,60.011067,0.008768,0.008768,0,False,True,19569.0,130.log,two_core_24_wpms.csv
24-wpms-60s,131,mpe_wt-random-net-30-5_network-4.net_old.wcnf,mpe_wt_random_net_30_5_network_4_net_old,1,60.0,60.014553,60.011121,0.183852,0.183852,0,False,True,28151.0,131.log,two_core_24_wpms.csv
24-wpms-60s,132,mpe_wt-random-net-60-3_network-7.net_old.wcnf,mpe_wt_random_net_60_3_network_7_net_old,1,60.0,60.013975,60.010707,21.898145,21.898145,0,False,True,51797.0,132.log,two_core_24_wpms.csv
24-wpms-60s,133,ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.1_1_old.wcnf,parametricrbacmaintenance_mse20_wt_role_domino_multiple_0_1_1_old,1,60.0,60.204715,60.190661,27.239244,27.239244,0,False,True,39496.0,133.log,two_core_24_wpms.csv
24-wpms-60s,134,ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.3_1_old.wcnf,parametricrbacmaintenance_mse20_wt_role_domino_multiple_0_3_1_old,1,60.0,60.213016,60.198577,58.993445,58.993445,0,False,True,96181.0,134.log,two_core_24_wpms.csv
24-wpms-60s,135,ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.3_9_old.wcnf,parametricrbacmaintenance_mse20_wt_role_domino_multiple_0_3_9_old,1,60.0,60.200664,60.186114,19.32675,19.32675,0,False,True,92681.0,135.log,two_core_24_wpms.csv
24-wpms-60s,136,ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.4_0_old.wcnf,parametricrbacmaintenance_mse20_wt_role_domino_multiple_0_4_0_old,1,60.0,60.174148,60.160149,39.360846,39.360846,0,False,True,125512.0,136.log,two_core_24_wpms.csv
24-wpms-60s,137,ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.4_1_old.wcnf,parametricrbacmaintenance_mse20_wt_role_domino_multiple_0_4_1_old,1,60.0,60.188514,60.174555,38.877245,38.877245,0,False,True,125037.0,137.log,two_core_24_wpms.csv
24-wpms-60s,138,ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.5_6_old.wcnf,parametricrbacmaintenance_mse20_wt_role_domino_multiple_0_5_6_old,1,60.0,60.150429,60.134293,11.220652,11.220652,0,False,True,136639.0,138.log,two_core_24_wpms.csv
24-wpms-60s,139,ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.5_7_old.wcnf,parametricrbacmaintenance_mse20_wt_role_domino_multiple_0_5_7_old,1,60.0,60.093289,60.078718,10.565957,10.565957,0,False,True,136820.0,139.log,two_core_24_wpms.csv
24-wpms-60s,140,ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.7_0_old.wcnf,parametricrbacmaintenance_mse20_wt_role_domino_multiple_0_7_0_old,1,60.0,60.17801,60.163639,12.778245,12.778245,0,False,True,174208.0,140.log,two_core_24_wpms.csv
24-wpms-60s,141,ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.7_7_old.wcnf,parametricrbacmaintenance_mse20_wt_role_domino_multiple_0_7_7_old,1,60.0,60.089879,60.073478,11.221344,11.221344,0,False,True,165399.0,141.log,two_core_24_wpms.csv
24-wpms-60s,142,ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.1_9_old.wcnf,parametricrbacmaintenance_mse20_wt_role_smallcomp_multiple_0_1_9_old,1,60.0,60.006967,60.003547,11.08795,11.08795,0,False,True,107667.0,142.log,two_core_24_wpms.csv
24-wpms-60s,143,ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.4_2_old.wcnf,parametricrbacmaintenance_mse20_wt_role_smallcomp_multiple_0_4_2_old,1,60.0,60.007526,60.004206,4.581445,4.581445,0,False,True,193813.0,143.log,two_core_24_wpms.csv
24-wpms-60s,144,ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.5_2_old.wcnf,parametricrbacmaintenance_mse20_wt_role_smallcomp_multiple_0_5_2_old,1,60.0,60.007814,60.004487,6.562696,6.562696,0,False,True,224561.0,144.log,two_core_24_wpms.csv
24-wpms-60s,145,ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.8_0_old.wcnf,parametricrbacmaintenance_mse20_wt_role_smallcomp_multiple_0_8_0_old,1,60.0,60.008417,60.005026,46.315346,46.315346,0,False,True,313480.0,145.log,two_core_24_wpms.csv
24-wpms-60s,146,ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.8_2_old.wcnf,parametricrbacmaintenance_mse20_wt_role_smallcomp_multiple_0_8_2_old,1,60.0,60.007148,60.003857,34.026645,34.026645,0,False,True,297467.0,146.log,two_core_24_wpms.csv
24-wpms-60s,147,ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.8_6_old.wcnf,parametricrbacmaintenance_mse20_wt_role_smallcomp_multiple_0_8_6_old,1,60.0,60.007094,60.003732,54.453146,54.453146,0,False,True,267463.0,147.log,two_core_24_wpms.csv
24-wpms-60s,148,planning-bnn-inventory_4_7_old.wcnf,planning_bnn_inventory_4_7_old,1,60.0,60.45568,60.421501,10.811132,10.811132,0,False,True,15.0,148.log,two_core_24_wpms.csv
24-wpms-60s,149,planning-bnn-inventory_4_8_old.wcnf,planning_bnn_inventory_4_8_old,1,60.0,60.800446,60.759335,8.958723,8.958723,0,False,True,22.0,149.log,two_core_24_wpms.csv
24-wpms-60s,150,preference_planning_wt-WCNF_pathways_p16_old.wcnf,preference_planning_wt_wcnf_pathways_p16_old,1,60.0,60.017834,60.013665,0.071503,0.071503,0,False,True,257.0,150.log,two_core_24_wpms.csv
24-wpms-60s,151,protein_ins_wt-1bpi_.2knt_.g.wcnf.t_old.wcnf,protein_ins_wt_1bpi_2knt_g_wcnf_t_old,1,60.0,60.099789,60.088165,5.99927,5.99927,0,False,True,2407.0,151.log,two_core_24_wpms.csv
24-wpms-60s,152,protein_ins_wt-1knt_.1bpi_.g.wcnf.t_old.wcnf,protein_ins_wt_1knt_1bpi_g_wcnf_t_old,1,60.0,60.105856,60.098373,10.967306,10.967306,0,False,True,2464.0,152.log,two_core_24_wpms.csv
24-wpms-60s,153,protein_ins_wt-1knt_.5pti_.g.wcnf.t_old.wcnf,protein_ins_wt_1knt_5pti_g_wcnf_t_old,1,60.0,60.093358,60.08291,4.911836,4.911836,0,False,True,2208.0,153.log,two_core_24_wpms.csv
24-wpms-60s,154,protein_ins_wt-2knt_.5pti_.g.wcnf.t_old.wcnf,protein_ins_wt_2knt_5pti_g_wcnf_t_old,1,60.0,60.070897,60.059014,0.787211,0.787211,0,False,True,2156.0,154.log,two_core_24_wpms.csv
24-wpms-60s,155,protein_ins_wt-3ebx_.1era_.g.wcnf.t_old.wcnf,protein_ins_wt_3ebx_1era_g_wcnf_t_old,1,60.0,60.110644,60.102947,6.468724,6.468724,0,False,True,2517.0,155.log,two_core_24_wpms.csv
24-wpms-60s,156,protein_ins_wt-6ebx_.1era_.g.wcnf.t_old.wcnf,protein_ins_wt_6ebx_1era_g_wcnf_t_old,1,60.0,60.053597,60.045179,1.66267,1.66267,0,False,True,1646.0,156.log,two_core_24_wpms.csv
24-wpms-60s,157,protein_ins_wt-p1.wcnf.t_old.wcnf,protein_ins_wt_p1_wcnf_t_old,1,60.0,60.111184,60.099545,6.387005,6.387005,0,False,True,2407.0,157.log,two_core_24_wpms.csv
24-wpms-60s,158,protein_ins_wt-sandiaprotein.g.wcnf.t_old.wcnf,protein_ins_wt_sandiaprotein_g_wcnf_t_old,1,60.0,60.077679,60.072106,4.704774,4.704774,0,False,True,2248.0,158.log,two_core_24_wpms.csv
24-wpms-60s,159,pseudoBoolean_wt-normalized-mps-v2-20-10-mod010.opb.msat_old.wcnf,pseudoboolean_wt_normalized_mps_v2_20_10_mod010_opb_msat_old,1,60.0,60.016575,60.011405,,,0,False,False,,159.log,two_core_24_wpms.csv
24-wpms-60s,160,quantum-circuit-grover-noancilla_4_52_ibmq-casablanca_7_old.wcnf,quantum_circuit_grover_noancilla_4_52_ibmq_casablanca_7_old,1,60.0,60.019791,60.014666,0.288791,0.288791,0,False,True,345.0,160.log,two_core_24_wpms.csv
24-wpms-60s,161,quantum-circuit-qgan_6_15_ibmq-casablanca_7_old.wcnf,quantum_circuit_qgan_6_15_ibmq_casablanca_7_old,1,60.0,60.014687,60.010836,0.099528,0.099528,0,False,True,87.0,161.log,two_core_24_wpms.csv
24-wpms-60s,162,railway-transport_wt-bf2030fvcons_old.wcnf,railway_transport_wt_bf2030fvcons_old,1,60.0,60.044496,60.035786,2.010842,2.010842,0,False,True,3697.0,162.log,two_core_24_wpms.csv
24-wpms-60s,163,railway-transport_wt-bf2030fvslack_old.wcnf,railway_transport_wt_bf2030fvslack_old,1,60.0,60.707661,60.627147,42.85295,42.85295,0,False,True,264711.0,163.log,two_core_24_wpms.csv
24-wpms-60s,164,railway-transport_wt-f2030_old.wcnf,railway_transport_wt_f2030_old,1,60.0,60.134751,60.119144,18.207547,18.207547,0,False,True,4863.0,164.log,two_core_24_wpms.csv
24-wpms-60s,165,railway-transport_wt-r11_old.wcnf,railway_transport_wt_r11_old,1,60.0,60.996308,60.907766,35.404244,35.404244,0,False,True,54951510.0,165.log,two_core_24_wpms.csv
24-wpms-60s,166,railway-transport_wt-wg2_old.wcnf,railway_transport_wt_wg2_old,1,60.0,60.152275,60.134812,15.577352,15.577352,0,False,True,168.0,166.log,two_core_24_wpms.csv
24-wpms-60s,167,ramsey_wt-ram_k3_n11.ra1_old.wcnf,ramsey_wt_ram_k3_n11_ra1_old,1,60.0,60.0044,60.000925,0.242778,0.242778,0,False,True,318.0,167.log,two_core_24_wpms.csv
24-wpms-60s,168,ramsey_wt-ram_k3_n12.ra1_old.wcnf,ramsey_wt_ram_k3_n12_ra1_old,1,60.0,60.01399,60.010848,0.040558,0.040558,0,False,True,524.0,168.log,two_core_24_wpms.csv
24-wpms-60s,169,ramsey_wt-ram_k3_n17.ra1_old.wcnf,ramsey_wt_ram_k3_n17_ra1_old,1,60.0,60.014692,60.011504,1.161098,1.161098,0,False,True,10372.0,169.log,two_core_24_wpms.csv
24-wpms-60s,170,ramsey_wt-ram_k3_n18.ra1_old.wcnf,ramsey_wt_ram_k3_n18_ra1_old,1,60.0,60.005071,60.001796,0.577293,0.577293,0,False,True,15621.0,170.log,two_core_24_wpms.csv
24-wpms-60s,171,relational-inference_wt-ar-2_old.wcnf,relational_inference_wt_ar_2_old,1,60.0,60.137538,60.118764,37.415143,37.415143,0,False,True,394787.0,171.log,two_core_24_wpms.csv
24-wpms-60s,172,relational-inference_wt-pa-1_old.wcnf,relational_inference_wt_pa_1_old,1,60.0,60.235732,60.228398,4.394314,4.394314,0,False,True,8282.0,172.log,two_core_24_wpms.csv
24-wpms-60s,173,relational-inference_wt-pa-2_old.wcnf,relational_inference_wt_pa_2_old,1,60.0,62.388998,62.367313,27.562151,27.562151,0,False,True,3093.0,173.log,two_core_24_wpms.csv
24-wpms-60s,174,relational-inference_wt-pa-3_old.wcnf,relational_inference_wt_pa_3_old,1,60.0,65.700926,65.677117,6.461303,6.461303,0,False,True,446468655.0,174.log,two_core_24_wpms.csv
24-wpms-60s,175,setcover_wt-rail2536_old.wcnf,setcover_wt_rail2536_old,1,60.0,66.535983,66.527324,0.701715,0.701715,0,False,True,2147034.0,175.log,two_core_24_wpms.csv
24-wpms-60s,176,setcover_wt-rail4284_old.wcnf,setcover_wt_rail4284_old,1,60.0,66.563157,66.554391,0.71717,0.71717,0,False,True,2119198.0,176.log,two_core_24_wpms.csv
24-wpms-60s,177,setcover_wt-rail4872_old.wcnf,setcover_wt_rail4872_old,1,60.0,66.79119,66.783291,0.571922,0.571922,0,False,True,1873139.0,177.log,two_core_24_wpms.csv
24-wpms-60s,178,setcover_wt-rail507_old.wcnf,setcover_wt_rail507_old,1,60.0,60.277303,60.271602,28.265549,28.265549,0,False,True,220.0,178.log,two_core_24_wpms.csv
24-wpms-60s,179,setcover_wt-rail516_old.wcnf,setcover_wt_rail516_old,1,60.0,60.135983,60.132367,49.763844,49.763844,0,False,True,187.0,179.log,two_core_24_wpms.csv
24-wpms-60s,180,setcover_wt-rail582_old.wcnf,setcover_wt_rail582_old,1,60.0,60.218046,60.214168,42.443846,42.443846,0,False,True,225.0,180.log,two_core_24_wpms.csv
24-wpms-60s,181,spot5_wt-1405.wcsp.dir_old.wcnf,spot5_wt_1405_wcsp_dir_old,1,60.0,60.014133,60.010689,37.229045,37.229045,0,False,True,459419.0,181.log,two_core_24_wpms.csv
24-wpms-60s,182,spot5_wt-1405.wcsp.log_old.wcnf,spot5_wt_1405_wcsp_log_old,1,60.0,60.015933,60.012519,1.381414,1.381414,0,False,True,459424.0,182.log,two_core_24_wpms.csv
24-wpms-60s,183,spot5_wt-1407.wcsp.log_old.wcnf,spot5_wt_1407_wcsp_log_old,1,60.0,60.008571,60.005313,13.710352,13.710352,0,False,True,459579.0,183.log,two_core_24_wpms.csv
24-wpms-60s,184,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_100_old.wcnf,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_100_old,1,60.0,60.107021,60.093761,0.775063,0.775063,0,False,True,392.0,184.log,two_core_24_wpms.csv
24-wpms-60s,185,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_150_old.wcnf,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_150_old,1,60.0,60.10987,60.096309,0.780774,0.780774,0,False,True,528.0,185.log,two_core_24_wpms.csv
24-wpms-60s,186,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_200_old.wcnf,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_200_old,1,60.0,60.113917,60.100447,0.77598,0.77598,0,False,True,602.0,186.log,two_core_24_wpms.csv
24-wpms-60s,187,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_66_old.wcnf,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_66_old,1,60.0,60.113463,60.099984,0.775431,0.775431,0,False,True,228.0,187.log,two_core_24_wpms.csv
24-wpms-60s,188,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_68_old.wcnf,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_68_old,1,60.0,60.11136,60.097376,0.774899,0.774899,0,False,True,193.0,188.log,two_core_24_wpms.csv
24-wpms-60s,189,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_70_old.wcnf,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_70_old,1,60.0,60.122949,60.109377,0.779646,0.779646,0,False,True,240.0,189.log,two_core_24_wpms.csv
24-wpms-60s,190,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_74_old.wcnf,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_74_old,1,60.0,60.11115,60.097693,0.783794,0.783794,0,False,True,277.0,190.log,two_core_24_wpms.csv
24-wpms-60s,191,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_76_old.wcnf,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_76_old,1,60.0,60.113551,60.099899,0.780207,0.780207,0,False,True,231.0,191.log,two_core_24_wpms.csv
24-wpms-60s,192,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_80_old.wcnf,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_80_old,1,60.0,60.106682,60.093013,0.777704,0.777704,0,False,True,306.0,192.log,two_core_24_wpms.csv
24-wpms-60s,193,synplicate_new-synplicate_complete_tree_arity2_feature_4_size_10_ms_0_25_0_erm_old.wcnf,synplicate_new_synplicate_complete_tree_arity2_feature_4_size_10_ms_0_25_0_erm_old,1,60.0,60.012993,60.009332,46.24885,46.24885,0,False,True,617.0,193.log,two_core_24_wpms.csv
24-wpms-60s,194,synplicate_new-synplicate_complete_tree_arity2_feature_4_size_11_ms_0_25_0_erm_old.wcnf,synplicate_new_synplicate_complete_tree_arity2_feature_4_size_11_ms_0_25_0_erm_old,1,60.0,60.0169,60.013142,38.012144,38.012144,0,False,True,607.0,194.log,two_core_24_wpms.csv
24-wpms-60s,195,synplicate_new-synplicate_complete_tree_arity2_feature_4_size_6_ms_0_25_0_erm_old.wcnf,synplicate_new_synplicate_complete_tree_arity2_feature_4_size_6_ms_0_25_0_erm_old,1,60.0,60.008478,60.004973,58.420753,58.420753,0,False,True,454.0,195.log,two_core_24_wpms.csv
24-wpms-60s,196,synplicate_new-synplicate_complete_tree_arity2_feature_4_size_8_ms_0_25_0_erm_old.wcnf,synplicate_new_synplicate_complete_tree_arity2_feature_4_size_8_ms_0_25_0_erm_old,1,60.0,60.015165,60.011599,29.635146,29.635146,0,False,True,559.0,196.log,two_core_24_wpms.csv
24-wpms-60s,197,synplicate_new-synplicate_complete_tree_arity2_feature_4_size_9_ms_0_25_0_erm_old.wcnf,synplicate_new_synplicate_complete_tree_arity2_feature_4_size_9_ms_0_25_0_erm_old,1,60.0,60.008717,60.005055,1.484809,1.484809,0,False,True,529.0,197.log,two_core_24_wpms.csv
24-wpms-60s,198,synplicate_new-synplicate_complete_tree_arity3_feature_3_size_10_ms_0_25_0_erm_old.wcnf,synplicate_new_synplicate_complete_tree_arity3_feature_3_size_10_ms_0_25_0_erm_old,1,60.0,60.022099,60.017963,27.191646,27.191646,0,False,True,504.0,198.log,two_core_24_wpms.csv
24-wpms-60s,199,synplicate_new-synplicate_complete_tree_arity3_feature_3_size_11_ms_0_25_0_erm_old.wcnf,synplicate_new_synplicate_complete_tree_arity3_feature_3_size_11_ms_0_25_0_erm_old,1,60.0,60.018134,60.013978,9.362515,9.362515,0,False,True,609.0,199.log,two_core_24_wpms.csv
24-wpms-60s,200,synplicate_new-synplicate_complete_tree_arity3_feature_3_size_5_ms_0_25_0_erm_old.wcnf,synplicate_new_synplicate_complete_tree_arity3_feature_3_size_5_ms_0_25_0_erm_old,1,60.0,60.011704,60.008049,57.815649,57.815649,0,False,True,456.0,200.log,two_core_24_wpms.csv
24-wpms-60s,201,synplicate_new-synplicate_complete_tree_arity3_feature_3_size_8_ms_0_25_0_erm_old.wcnf,synplicate_new_synplicate_complete_tree_arity3_feature_3_size_8_ms_0_25_0_erm_old,1,60.0,60.015255,60.011349,58.357746,58.357746,0,False,True,534.0,201.log,two_core_24_wpms.csv
