Index,Mode,Set,Instance,Seed,CutoffSeconds,SolverSHA256,ExternalSeconds,FirstFeasibleTimeSeconds,PaperTableTimeSeconds,SolverExitCode,VerifierExitCode,EarlyExit,HasVerifiedSolution,BestCost,Log
77,"A7","23_old_wpms_160","max-realizability_wt-robot-navigation_10_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.066988,16.996507,16.996507,0,0,False,True,39,"077.log"
78,"A7","23_old_wpms_160","MaxSATQueriesinInterpretableClassifiers_wt-credit_train_8_CNF_5_20_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.107823,11.665247,41.087882,0,0,False,True,96480,"078.log"
79,"A7","23_old_wpms_160","MaxSATQueriesinInterpretableClassifiers_wt-pima_train_6_CNF_3_20_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.015409,0.062806,36.126343,0,0,False,True,3310,"079.log"
80,"A7","23_old_wpms_160","MaxSATQueriesinInterpretableClassifiers_wt-toms_test_2_CNF_3_20_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.061239,3.373629,3.521947,0,0,False,True,1003,"080.log"
81,"A7","23_old_wpms_160","metro_wt-metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.035331,7.682206,12.123496,0,0,False,True,215,"081.log"
82,"A7","23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-bn-human-BNU_1_0025865_session_1-bg_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",65.254154,20.419077,20.419077,0,0,False,True,140539244,"082.log"
83,"A7","23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-channel-500x100x100-b050_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",65.289613,55.533221,55.533221,0,0,False,True,482601000,"083.log"
84,"A7","23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-delaunay_n24_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",62.592358,,,255,1,False,False,,"084.log"
85,"A7","23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-hugebubbles-00020_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",64.098280,,,255,1,False,False,,"085.log"
86,"A7","23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-inf-road-usa_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",63.474407,,,255,1,False,False,,"086.log"
87,"A7","23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-rgg_n_2_24_s0_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",63.844431,,,255,1,False,False,,"087.log"
88,"A7","23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-sc-rel9_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",65.642538,,,255,1,False,False,,"088.log"
89,"A7","23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-soc-livejournal-user-groups_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",66.099559,,,255,1,False,False,,"089.log"
90,"A7","23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-web-wikipedia2009_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",61.015814,26.565377,60.396897,0,0,False,True,178897308,"090.log"
91,"A7","23_old_wpms_160","mpe_wt-random-net-50-5_network-8.net_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.015915,0.079226,34.427323,0,0,False,True,48330,"091.log"
92,"A7","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.1_8_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.089898,12.235154,52.722526,0,0,False,True,90826,"092.log"
93,"A7","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.2_0_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.147380,13.137576,58.291018,0,0,False,True,175408,"093.log"
94,"A7","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.5_1_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.115081,12.474712,56.461590,0,0,False,True,393235,"094.log"
95,"A7","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.6_8_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.088631,12.156239,46.919561,0,0,False,True,473099,"095.log"
96,"A7","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.7_2_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.013598,12.567949,18.766322,0,0,False,True,277499,"096.log"
97,"A7","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.7_6_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.007018,0.066103,3.815827,0,0,False,True,252179,"097.log"
98,"A7","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.8_1_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.011432,0.061775,11.251694,0,0,False,True,350793,"098.log"
99,"A7","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.9_6_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.007219,0.065961,0.219806,0,0,False,True,282321,"099.log"
100,"A7","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_university_multiple_0.1_1_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.154218,15.735897,59.890337,0,0,False,True,130785,"100.log"
101,"A7","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_university_multiple_0.4_7_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.200313,20.872704,58.767964,0,0,False,True,404252,"101.log"
102,"A7","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_university_multiple_0.5_4_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.139164,14.659313,59.342803,0,0,False,True,482514,"102.log"
103,"A7","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_university_multiple_0.5_5_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.226262,16.807005,59.793955,0,0,False,True,466482,"103.log"
104,"A7","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_university_multiple_0.5_7_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.213082,20.907270,58.956890,0,0,False,True,492547,"104.log"
105,"A7","23_old_wpms_160","pseudoBoolean_wt-normalized-mps-v2-20-10-sentoy.opb.msat_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.019115,0.500740,0.500740,0,0,False,True,9460,"105.log"
106,"A7","23_old_wpms_160","railway-transport_wt-bf2030fvslack_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",65.166666,,,255,1,False,False,,"106.log"
107,"A7","23_old_wpms_160","railway-transport_wt-f2030_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.240017,14.758550,58.489210,0,0,False,True,7029,"107.log"
108,"A7","23_old_wpms_160","railway-transport_wt-r11_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",65.793853,,,255,1,False,False,,"108.log"
109,"A7","23_old_wpms_160","railway-transport_wt-wg2_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.157340,27.675311,55.401121,0,0,False,True,866,"109.log"
110,"A7","23_old_wpms_160","ramsey_wt-ram_k3_n14.ra1_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.010416,0.010052,0.517793,0,0,False,True,3025,"110.log"
111,"A7","23_old_wpms_160","ramsey_wt-ram_k3_n16.ra1_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.015839,0.016224,0.472539,0,0,False,True,7271,"111.log"
112,"A7","23_old_wpms_160","ramsey_wt-ram_k3_n19.ra1_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.015106,0.030612,1.256840,0,0,False,True,20665,"112.log"
113,"A7","23_old_wpms_160","ramsey_wt-ram_k4_n19.ra1_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.010436,0.047545,8.304188,0,0,False,True,1240,"113.log"
114,"A7","23_old_wpms_160","relational-inference_wt-pa-1_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.249462,18.696600,21.157190,0,0,False,True,8282,"114.log"
115,"A7","23_old_wpms_160","relational-inference_wt-pa-2_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.088559,,,255,1,False,False,,"115.log"
116,"A7","23_old_wpms_160","relational-inference_wt-pa-3_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.093722,,,255,1,False,False,,"116.log"
117,"A7","23_old_wpms_160","setcover_wt-rail2536_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",66.094967,6.354505,6.354505,0,0,False,True,2147034,"117.log"
118,"A7","23_old_wpms_160","setcover_wt-rail4284_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",66.421957,6.431510,6.431510,0,0,False,True,2119198,"118.log"
119,"A7","23_old_wpms_160","setcover_wt-rail4872_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",66.312625,5.694736,5.694736,0,0,False,True,1873139,"119.log"
